"sweep","rep","N","slope_condition","merge_max","dataset_id","seed","intercept","sigma","slope","K","alpha_conc","t_min","t_max","time_ref_min","time_ref_range"
"core",38,500,"zero",3,738,738,2.70702118612826,0.756842512753792,0,9,0.344375502893628,100,900,100,800
"core",39,500,"zero",3,739,739,10.9205277396832,3.40676314744633,0,7,0.254728493121603,100,900,100,800
"core",40,500,"zero",3,740,740,10.4800957667176,1.17651503614616,0,8,2.76221790757147,100,900,100,800
"core",41,500,"zero",3,741,741,11.1340311076492,1.54254761955235,0,5,0.570333965807178,100,900,100,800
"core",42,500,"zero",3,742,742,4.08155379071832,1.30132047447842,0,6,1.99025121711183,100,900,100,800
"core",43,500,"zero",3,743,743,9.51727092149667,1.83729932352435,0,7,0.504962599796187,100,900,100,800
"core",44,500,"zero",3,744,744,4.06642597354949,2.08188141405117,0,6,0.244013413775797,100,900,100,800
"core",45,500,"zero",3,745,745,10.1640287821647,2.06183968123514,0,6,0.627588193539279,100,900,100,800
"core",46,500,"zero",3,746,746,8.70645479299128,3.04226299549919,0,8,0.398088253689198,100,900,100,800
"core",47,500,"zero",3,747,747,2.97371153370477,2.7188635856146,0,7,1.15916885775037,100,900,100,800
"core",48,500,"zero",3,748,748,14.2988092084415,3.49932540149894,0,10,0.242347641306622,100,900,100,800
"core",49,500,"zero",3,749,749,14.7760441347491,3.07888559810817,0,6,0.762529900398519,100,900,100,800
"core",50,500,"zero",3,750,750,13.2713903945405,1.46218297141604,0,6,0.222743144718067,100,900,100,800
"core",51,500,"zero",3,751,751,7.54765942436643,1.36084579688031,0,6,0.987587406666546,100,900,100,800
"core",52,500,"zero",3,752,752,4.07693657022901,2.96157017769292,0,9,0.376392726729148,100,900,100,800
"core",53,500,"zero",3,753,753,10.9528036378324,2.64111727115232,0,5,0.491171787881567,100,900,100,800
"core",54,500,"zero",3,754,754,9.39490422536619,3.58505196333863,0,8,0.929036922204595,100,900,100,800
"core",55,500,"zero",3,755,755,3.12716741114855,2.73181125172414,0,10,2.43269908962989,100,900,100,800
"core",56,500,"zero",3,756,756,8.74970063171349,1.06972284067888,0,7,1.17760277172423,100,900,100,800
"core",57,500,"zero",3,757,757,6.64716863422655,2.3505073756678,0,9,0.633296808045602,100,900,100,800
"core",58,500,"zero",3,758,758,2.95436002826318,1.29306156060193,0,8,0.186019774523742,100,900,100,800
"core",59,500,"zero",3,759,759,12.0777734359726,3.72282296232879,0,6,0.16418480536984,100,900,100,800
"core",60,500,"zero",3,760,760,5.16302960715257,3.18567293509841,0,7,1.67456608813475,100,900,100,800
"core",61,500,"zero",3,761,761,9.25709092360921,0.632050931919366,0,10,0.288736861776525,100,900,100,800
"core",62,500,"zero",3,762,762,5.93987384065986,1.5520398800727,0,8,0.718690787224021,100,900,100,800
"core",63,500,"zero",3,763,763,9.84314621891826,3.05868359422311,0,10,0.221815978778157,100,900,100,800
"core",64,500,"zero",3,764,764,14.0145660787821,3.48659127450082,0,10,0.618769861613649,100,900,100,800
"core",65,500,"zero",3,765,765,3.24474015808664,3.61659958271775,0,8,0.562878811910758,100,900,100,800
"core",66,500,"zero",3,766,766,5.66677874233574,1.46774240967352,0,9,0.477288211384809,100,900,100,800
"core",67,500,"zero",3,767,767,10.9530779202469,0.873562350869179,0,7,0.334011906075257,100,900,100,800
"core",68,500,"zero",3,768,768,13.1740602515638,1.1239162045531,0,6,0.159473828747603,100,900,100,800
"core",69,500,"zero",3,769,769,5.960308594862,2.45197701256257,0,5,1.12130257477517,100,900,100,800
"core",70,500,"zero",3,770,770,4.4852689045947,2.09225639922079,0,6,0.231749681286431,100,900,100,800
"core",71,500,"zero",3,771,771,2.62919299560599,1.07752260973211,0,8,0.175034131643022,100,900,100,800
"core",72,500,"zero",3,772,772,14.1144064727705,3.73285297607072,0,9,3.14229932071462,100,900,100,800
"core",73,500,"zero",3,773,773,11.5309863244183,1.7608141049277,0,6,0.32585707806239,100,900,100,800
"core",74,500,"zero",3,774,774,3.95611928007565,3.65718219126575,0,9,0.452867024817064,100,900,100,800
"core",75,500,"zero",3,775,775,8.58158165053464,2.29900863952935,0,8,1.2712513942655,100,900,100,800
"core",76,500,"zero",3,776,776,5.24129740078934,3.49855972768273,0,9,0.773591041949896,100,900,100,800
"core",77,500,"zero",3,777,777,5.00961392256431,2.01902118558064,0,9,0.323008271283045,100,900,100,800
"core",78,500,"zero",3,778,778,11.3535506248008,1.48976710357238,0,8,0.408308867396015,100,900,100,800
"core",79,500,"zero",3,779,779,9.90949879982509,3.91223923652433,0,10,0.408905770020335,100,900,100,800
"core",80,500,"zero",3,780,780,10.8769359227736,0.90974433964584,0,6,0.355842381445805,100,900,100,800
"core",81,500,"zero",3,781,781,2.40991725679487,2.12266286241356,0,6,0.526563020603464,100,900,100,800
"core",82,500,"zero",3,782,782,13.1745060626417,3.48628917860333,0,9,0.254654514259363,100,900,100,800
"core",83,500,"zero",3,783,783,14.755421722075,0.807543955859728,0,10,1.62357717864659,100,900,100,800
"core",84,500,"zero",3,784,784,2.37925264448859,1.79244646488223,0,9,0.612928921069903,100,900,100,800
"core",85,500,"zero",3,785,785,2.11850549420342,1.28785232710652,0,9,0.132204888122072,100,900,100,800
"core",86,500,"zero",3,786,786,12.8255961001851,2.20944286463782,0,9,0.225667460900568,100,900,100,800
"core",87,500,"zero",3,787,787,10.1668244299944,1.81081216735765,0,6,0.301482860188417,100,900,100,800
"core",88,500,"zero",3,788,788,6.05949152889661,3.67495446361136,0,9,0.86535645721061,100,900,100,800
"core",89,500,"zero",3,789,789,7.33011240512133,1.6434962291969,0,8,0.250856457539018,100,900,100,800
"core",90,500,"zero",3,790,790,7.64055673335679,3.47783115028869,0,7,0.518947559678339,100,900,100,800
"core",91,500,"zero",3,791,791,3.5454629487358,3.06722031813115,0,5,0.206330425013235,100,900,100,800
"core",92,500,"zero",3,792,792,3.71610556542873,3.3210892326897,0,10,2.14349086196638,100,900,100,800
"core",93,500,"zero",3,793,793,10.1829704651609,1.36221956752706,0,8,0.473971309506979,100,900,100,800
"core",94,500,"zero",3,794,794,3.52505666157231,3.6077172330115,0,7,0.480375630839948,100,900,100,800
"core",95,500,"zero",3,795,795,6.44636329077184,2.97846218803898,0,5,0.205855048695831,100,900,100,800
"core",96,500,"zero",3,796,796,11.3817012722138,2.28218529326841,0,8,0.377822947143114,100,900,100,800
"core",97,500,"zero",3,797,797,14.1731776804663,1.80315074592363,0,5,1.43700400684916,100,900,100,800
"core",98,500,"zero",3,798,798,9.74034221097827,3.65143720759079,0,6,0.245061608610615,100,900,100,800
"core",99,500,"zero",3,799,799,3.75465764501132,0.939136803150177,0,8,0.326732063619484,100,900,100,800
"core",100,500,"zero",3,800,800,6.4505515715573,1.27560814353637,0,5,0.398348702376135,100,900,100,800
"merge",1,200,"random",2,801,801,13.821824943414,2.15597232675646,-0.0276055815769359,7,0.121691267355352,100,900,100,800
"merge",2,200,"random",2,802,802,6.25970688275993,2.59431362478063,0.0274961161008105,5,0.551182645801691,100,900,100,800
"merge",3,200,"random",2,803,803,11.2269987745676,1.42480702942703,-0.0110331543255597,9,0.118646021918812,100,900,100,800
"merge",4,200,"random",2,804,804,12.3265274274163,2.96338979143184,-0.0077841912349686,6,3.79636062332027,100,900,100,800
"merge",5,200,"random",2,805,805,3.88973047444597,2.26914159196895,-0.0205960283149034,7,0.490657808379591,100,900,100,800
"merge",6,200,"random",2,806,806,13.9861618038267,2.3788147950545,0.014987075496465,10,0.326488740548773,100,900,100,800
"merge",7,200,"random",2,807,807,7.51957726129331,3.81899559614249,0.00124508565757424,7,0.417191585017646,100,900,100,800
"merge",8,200,"random",2,808,808,13.7847849463578,3.36810308601707,0.0246373513620347,10,1.15598556446143,100,900,100,800
"merge",9,200,"random",2,809,809,4.36100668809377,2.11925018485636,0.00917996570002288,10,0.436126818189827,100,900,100,800
"merge",10,200,"random",2,810,810,12.5894846944138,3.28117460361682,0.00313872990198433,10,0.668848887583852,100,900,100,800
"merge",11,200,"random",2,811,811,2.29510973230936,2.03175948571879,0.0023903385316953,8,0.948135702098671,100,900,100,800
"merge",12,200,"random",2,812,812,12.8563390853815,1.78810531867202,0.00727987478021532,7,0.290481479838931,100,900,100,800
"merge",13,200,"random",2,813,813,14.6342719653621,0.748499449109659,-0.000140458596870303,10,0.292697153370149,100,900,100,800
"merge",14,200,"random",2,814,814,11.2642232701182,2.91854343656451,0.00499319890514016,7,0.976010229360314,100,900,100,800
"merge",15,200,"random",2,815,815,14.2417583784554,2.55743484792765,0.015268289912492,10,0.670567687910564,100,900,100,800
"merge",16,200,"random",2,816,816,12.2783958730288,2.48236788902432,-0.0110854138573632,10,0.744375094925636,100,900,100,800
"merge",17,200,"random",2,817,817,9.22525708028115,2.00091695017181,-0.0111060501867905,6,0.854173371659669,100,900,100,800
"merge",18,200,"random",2,818,818,3.03396521578543,3.54454201599583,0.00824923876672983,7,0.138481390071207,100,900,100,800
"merge",19,200,"random",2,819,819,3.0103916565422,3.75546664255671,-0.0297896100813523,5,2.98058644973587,100,900,100,800
"merge",20,200,"random",2,820,820,10.1372896458488,2.04921334283426,0.0280188130773604,8,0.115333673719337,100,900,100,800
"merge",21,200,"random",2,821,821,11.0486201425083,0.590152242453769,0.0221996610425413,7,0.627704614998594,100,900,100,800
"merge",22,200,"random",2,822,822,5.07055143709294,1.70788003515918,0.0142456425726414,9,0.774464406239338,100,900,100,800
"merge",23,200,"random",2,823,823,4.10220792726614,1.20549814647529,-0.00274555936921388,8,0.409511736985619,100,900,100,800
"merge",24,200,"random",2,824,824,6.15177655289881,2.80836155777797,-0.0191253033326939,7,0.205329505658802,100,900,100,800
"merge",25,200,"random",2,825,825,11.4226736463606,1.54230602644384,0.0161692060902715,5,0.474133787660649,100,900,100,800
"merge",26,200,"random",2,826,826,14.67720920383,0.723423904622905,0.00730864172335714,10,0.510792981580811,100,900,100,800
"merge",27,200,"random",2,827,827,12.4944401292596,2.34539214579854,0.0123290623398498,6,0.395164828596613,100,900,100,800
"merge",28,200,"random",2,828,828,4.92594753741287,3.47667052026372,0.0171720917522907,7,0.35310199780556,100,900,100,800
"merge",29,200,"random",2,829,829,9.47570985928178,1.43835957348347,-0.00337730355095118,6,0.463317158024677,100,900,100,800
"merge",30,200,"random",2,830,830,3.58268389082514,2.75003269687295,0.000548690138384701,6,0.15012725920249,100,900,100,800
"merge",31,200,"random",2,831,831,8.14084723987617,2.52291059156414,0.0148009284026921,10,2.83520529358606,100,900,100,800
"merge",32,200,"random",2,832,832,7.74978190939873,2.0588716667844,-0.0134426036663353,6,1.3423159388013,100,900,100,800
"merge",33,200,"random",2,833,833,13.1682265819982,3.97659885277972,-0.0240459977136925,9,0.325745865693925,100,900,100,800
"merge",34,200,"random",2,834,834,9.881812233245,2.87638124846853,0.0069657476618886,9,0.303491841754452,100,900,100,800
"merge",35,200,"random",2,835,835,13.1525810370222,1.72330525727011,0.0111333716427907,9,0.496577636355633,100,900,100,800
"merge",36,200,"random",2,836,836,14.0611743605696,1.26816837443039,-0.0120832594810054,10,0.649259454292654,100,900,100,800
"merge",37,200,"random",2,837,837,10.6235978240147,2.388316297438,0.0238823325466365,10,0.600739342449601,100,900,100,800
"merge",38,200,"random",2,838,838,12.4356350849848,1.93390539672691,-0.0143458938784897,6,0.199284872678008,100,900,100,800
"merge",39,200,"random",2,839,839,7.85571987647563,1.30224529886618,0.0262263122107834,9,1.33486134342503,100,900,100,800
"merge",40,200,"random",2,840,840,9.68732434464619,1.46059523464646,0.0244813798321411,8,1.09537280321852,100,900,100,800
"merge",41,200,"random",2,841,841,12.7337114731781,3.51225151820108,-0.0109039819473401,7,0.479712662599862,100,900,100,800
"merge",42,200,"random",2,842,842,13.3669904468115,2.83254215645138,0.0192020878801122,9,0.569342801376552,100,900,100,800
"merge",43,200,"random",2,843,843,9.53352334862575,0.881202987278812,-0.00692829488776624,9,0.502020445487204,100,900,100,800
"merge",44,200,"random",2,844,844,13.3400089244824,1.90463774604723,0.0165734175732359,5,0.6968911789537,100,900,100,800
"merge",45,200,"random",2,845,845,14.0408142472152,1.67232529760804,0.0214340748544782,5,0.454165787224124,100,900,100,800
"merge",46,200,"random",2,846,846,9.57316147675738,0.524793132673949,-0.0191373473452404,7,0.152213010513056,100,900,100,800
"merge",47,200,"random",2,847,847,3.29856091900729,2.61644603963941,-0.0123718279972672,9,1.00782379388928,100,900,100,800
"merge",48,200,"random",2,848,848,10.0077457691077,1.8703602810856,0.0225361071294174,8,0.295193550158503,100,900,100,800
"merge",49,200,"random",2,849,849,8.06200274429284,3.31774278508965,0.0124235508497804,6,0.228811582790983,100,900,100,800
"merge",50,200,"random",2,850,850,3.42765802517533,1.07179689698387,0.00963799225632101,7,0.535793294297356,100,900,100,800
"merge",51,200,"random",2,851,851,13.2409080197103,2.59977888339199,-0.00562916273251176,10,0.811401088090223,100,900,100,800
"merge",52,200,"random",2,852,852,2.40235247346573,1.38912252930459,-0.0100581214623526,6,1.80454963130935,100,900,100,800
"merge",53,200,"random",2,853,853,5.18340328056365,3.09144315426238,-0.0151766551751643,6,0.431813288328139,100,900,100,800
"merge",54,200,"random",2,854,854,8.37692801747471,0.69647323328536,0.025183754931204,7,1.18018174108768,100,900,100,800
"merge",55,200,"random",2,855,855,2.548942101188,0.783376878942363,0.0013913249457255,6,0.166455778069219,100,900,100,800
"merge",56,200,"random",2,856,856,11.4383749812841,1.86808082577772,0.0195002695452422,8,0.213180715330818,100,900,100,800
"merge",57,200,"random",2,857,857,11.2854353485163,1.48727254616097,-0.00363106536213309,5,0.296322186137376,100,900,100,800
"merge",58,200,"random",2,858,858,9.88722875551321,3.8758542551659,0.0189619928319007,7,0.408747168350388,100,900,100,800
"merge",59,200,"random",2,859,859,5.581951119937,2.12304670980666,-0.00969784276094288,10,0.480178517120532,100,900,100,800
"merge",60,200,"random",2,860,860,9.05330739822239,3.92760210763663,-0.0202616981556639,7,0.286277900324876,100,900,100,800
"merge",61,200,"random",2,861,861,6.05988340242766,3.48744465759955,-0.0132743535982445,5,0.815877984167897,100,900,100,800
"merge",62,200,"random",2,862,862,6.44271713378839,2.75204676133581,-0.0237327030021697,7,2.46119787833938,100,900,100,800
"merge",63,200,"random",2,863,863,12.1272820353042,2.22897565364838,0.0155125996330753,10,0.267590207755476,100,900,100,800
"merge",64,200,"random",2,864,864,6.64423756441101,1.96618278021924,-0.000944835520349442,10,0.323953654125331,100,900,100,800
"merge",65,200,"random",2,865,865,14.7759902547114,1.90780740848277,0.0277520008385181,10,0.129084329872071,100,900,100,800
"merge",66,200,"random",2,866,866,9.47511153994128,1.27584005636163,-0.0123950115730986,8,0.357888626695354,100,900,100,800
"merge",67,200,"random",2,867,867,8.73216782649979,2.35952478647232,-0.00919329904485494,8,1.07693979819899,100,900,100,800
"merge",68,200,"random",2,868,868,5.48874387587421,0.900124925887212,-0.016741752717644,8,0.282006192977165,100,900,100,800
"merge",69,200,"random",2,869,869,12.7671463112347,0.984393750666641,-0.0229220838937908,8,0.161238854827151,100,900,100,800
"merge",70,200,"random",2,870,870,11.0670297779143,0.900515785557218,-0.0284027722617611,10,0.172341023162943,100,900,100,800
"merge",71,200,"random",2,871,871,2.21857953583822,0.77210156142246,-0.0189945172425359,6,1.11471444916228,100,900,100,800
"merge",72,200,"random",2,872,872,14.4459154561628,0.942599061294459,0.0282720336830243,6,2.08450278916719,100,900,100,800
"merge",73,200,"random",2,873,873,8.96834553428926,2.83126146288123,0.00469698169268667,10,0.247997502245302,100,900,100,800
"merge",74,200,"random",2,874,874,4.6307707130909,3.6110690003261,0.0118585652299225,8,1.46029476961776,100,900,100,800
"merge",75,200,"random",2,875,875,2.53305589850061,1.13717605429702,0.00037620009854436,6,0.27314373668112,100,900,100,800
"merge",76,200,"random",2,876,876,9.56933634215966,1.06974775891285,-0.0146935428539291,5,0.22527043925472,100,900,100,800
"merge",77,200,"random",2,877,877,2.57655862462707,2.64826859813184,-0.0216191988671198,6,2.61477113446581,100,900,100,800
"merge",78,200,"random",2,878,878,9.54002635530196,0.724699865211733,0.0267712157405913,9,0.440388411805002,100,900,100,800
"merge",79,200,"random",2,879,879,13.9662184049375,0.854244100046344,0.00537631850223988,10,0.169117407680278,100,900,100,800
"merge",80,200,"random",2,880,880,5.80302371457219,3.98996890569106,-0.00484129488933831,5,0.63212093356916,100,900,100,800
"merge",81,200,"random",2,881,881,11.8470315281302,1.31082629261073,-0.00238811736926436,10,0.679544829570376,100,900,100,800
"merge",82,200,"random",2,882,882,11.3172673485242,3.13694053853396,0.00328697629272938,7,2.30328032506152,100,900,100,800
"merge",83,200,"random",2,883,883,11.3303767754696,2.33388644421939,0.00737927247304469,10,0.428094250965075,100,900,100,800
"merge",84,200,"random",2,884,884,2.20054653403349,0.872412427910604,0.00988602372352034,8,0.460293321397408,100,900,100,800
"merge",85,200,"random",2,885,885,5.85520884511061,0.946245711762458,-0.0026801288081333,6,0.128972408731858,100,900,100,800
"merge",86,200,"random",2,886,886,7.36446441151202,3.21010419842787,0.00814951159525663,7,0.297759531790758,100,900,100,800
"merge",87,200,"random",2,887,887,3.29900833428837,2.02348415146116,-0.0256998160388321,5,3.07086870196701,100,900,100,800
"merge",88,200,"random",2,888,888,5.79945192299783,2.25764790049288,0.0136886813258752,6,0.161505445867325,100,900,100,800
"merge",89,200,"random",2,889,889,10.6614041125868,2.56867671106011,0.0249701552186161,6,0.780670374930857,100,900,100,800
"merge",90,200,"random",2,890,890,5.45816410775296,2.67891807970591,0.00553430386818946,5,0.237523658788052,100,900,100,800
"merge",91,200,"random",2,891,891,3.68163618887775,3.81024224055,0.024860698976554,6,0.209176255478332,100,900,100,800
"merge",92,200,"random",2,892,892,2.14487615716644,0.89076649188064,0.000554358763620259,6,3.87635992743792,100,900,100,800
"merge",93,200,"random",2,893,893,14.8990511198062,1.38946130743716,0.000992481457069518,7,0.174068528208857,100,900,100,800
"merge",94,200,"random",2,894,894,6.06406199443154,0.55407662759535,-0.0135940666403621,5,0.157691895804515,100,900,100,800
"merge",95,200,"random",2,895,895,8.90554521302693,2.85636386589613,0.0263885598862544,5,0.745300570048742,100,900,100,800
"merge",96,200,"random",2,896,896,11.3854463449679,0.68042096530553,-0.0277164980163798,9,0.614062799872576,100,900,100,800
"merge",97,200,"random",2,897,897,10.113094860455,3.1579079766525,0.0192528776451945,9,0.2289114230451,100,900,100,800
"merge",98,200,"random",2,898,898,6.93859406886622,2.09732269798405,-0.0134266865998507,10,0.175284974391618,100,900,100,800
"merge",99,200,"random",2,899,899,2.74258792842738,3.96556360449176,-0.0204739016247913,5,0.21153191288079,100,900,100,800
"merge",100,200,"random",2,900,900,8.36902589141391,3.9653907797765,0.0121945163793862,10,2.06615896221604,100,900,100,800
"merge",1,200,"random",3,901,901,11.0751273746137,3.86589204415213,0.0179776822775602,8,0.45235667497073,100,900,100,800
"merge",2,200,"random",3,902,902,9.90523832384497,1.37573949084617,0.0147182846115902,6,1.21244703361553,100,900,100,800
"merge",3,200,"random",3,903,903,13.3346288600005,3.35614068270661,-0.0220587611943483,5,0.910359569159141,100,900,100,800
"merge",4,200,"random",3,904,904,5.38556334329769,2.40324550587684,0.00647875574883074,5,2.00921684709536,100,900,100,800
"merge",5,200,"random",3,905,905,10.0942345317453,3.67908133403398,-0.00792683236766607,7,0.283065477906515,100,900,100,800
"merge",6,200,"random",3,906,906,3.58980326564051,0.527901884051971,-0.0175280854012817,8,1.22539455629492,100,900,100,800
"merge",7,200,"random",3,907,907,8.78791762050241,1.77201596589293,0.0112141096685082,8,1.39385243770725,100,900,100,800
"merge",8,200,"random",3,908,908,13.8506890647113,1.59899698651861,0.0223478093929589,10,0.271859216025336,100,900,100,800
"merge",9,200,"random",3,909,909,14.2364010270685,3.49573453550693,0.0245788868330419,6,1.26781505753622,100,900,100,800
"merge",10,200,"random",3,910,910,6.64759726822376,2.69082442554645,0.0264969888143241,5,0.684221872107849,100,900,100,800
"merge",11,200,"random",3,911,911,11.9304062721785,1.43675367406104,-0.0167058877972886,6,0.835014435759516,100,900,100,800
"merge",12,200,"random",3,912,912,4.38594892318361,3.50869200495072,-0.0146329315938056,9,0.670556718366055,100,900,100,800
"merge",13,200,"random",3,913,913,11.5818562111817,3.1038716690382,0.00558466545771807,9,0.346394764441,100,900,100,800
"merge",14,200,"random",3,914,914,3.12466215738095,1.82038666668814,0.0253932308452204,6,1.1594835006734,100,900,100,800
"merge",15,200,"random",3,915,915,13.1379720796831,2.41300646413583,0.0230347810685635,9,0.227693213690038,100,900,100,800
"merge",16,200,"random",3,916,916,14.0626089177094,3.79131112445612,0.0122278456203639,9,0.179206889055602,100,900,100,800
"merge",17,200,"random",3,917,917,10.2391740700696,1.5692974512931,0.000900002815760671,8,2.68244478719095,100,900,100,800
"merge",18,200,"random",3,918,918,2.81342384847812,0.859595902380534,-0.0288508269097656,6,1.95561726778297,100,900,100,800
"merge",19,200,"random",3,919,919,14.989143921528,2.80433243792504,-0.0278346026781946,5,0.411585356687185,100,900,100,800
"merge",20,200,"random",3,920,920,6.10392676619813,3.37344587221742,0.00255817552562803,5,0.735685414676501,100,900,100,800
"merge",21,200,"random",3,921,921,10.2785586251412,3.31405192182865,0.0194382852315903,6,0.152383335072557,100,900,100,800
"merge",22,200,"random",3,922,922,12.839619477978,0.943393276422285,-0.0262805313058197,6,0.518499756252273,100,900,100,800
"merge",23,200,"random",3,923,923,13.1597158000804,3.07735018164385,0.0139473470952362,9,0.597353938372457,100,900,100,800
"merge",24,200,"random",3,924,924,13.4336745862383,1.96688915241975,-0.000627648448571563,10,0.241162239122734,100,900,100,800
"merge",25,200,"random",3,925,925,12.663657641504,0.968319368548691,0.0195087062940002,5,0.666686259583332,100,900,100,800
"merge",26,200,"random",3,926,926,8.83130363025703,2.50188343785703,-0.012302893800661,6,0.32128373981302,100,900,100,800
"merge",27,200,"random",3,927,927,11.9257023097016,0.693440331029706,-0.00124402209185064,6,0.453781834304472,100,900,100,800
"merge",28,200,"random",3,928,928,14.3897225752007,1.41934896318708,-0.0179077570186928,10,0.264974923765987,100,900,100,800
"merge",29,200,"random",3,929,929,13.1071769124828,1.95423979207408,0.0233348702592775,6,0.610487957065353,100,900,100,800
"merge",30,200,"random",3,930,930,7.10030876542442,3.21690114994999,0.0216417521657422,7,1.8721012185036,100,900,100,800
"merge",31,200,"random",3,931,931,10.2816869392991,0.889459741651081,0.00405463103670627,9,1.05607203817904,100,900,100,800
"merge",32,200,"random",3,932,932,8.6044289113488,2.16346003196668,0.00375357511918992,7,0.362012279671528,100,900,100,800
"merge",33,200,"random",3,933,933,2.34360947250389,2.26419218920637,0.00115046247839928,5,0.765278377106662,100,900,100,800
"merge",34,200,"random",3,934,934,3.18133182567544,2.3558967851568,-0.0295447979215533,5,0.327165490571524,100,900,100,800
"merge",35,200,"random",3,935,935,4.75132687529549,2.22421049978584,-0.00198262601159513,7,0.138145282840322,100,900,100,800
"merge",36,200,"random",3,936,936,13.2177374544553,1.04830261075404,-0.00968728272244334,10,0.155892251572262,100,900,100,800
"merge",37,200,"random",3,937,937,14.8756387890317,1.57894170342479,0.0293737398320809,5,0.92868363253118,100,900,100,800
"merge",38,200,"random",3,938,938,14.111529158894,1.5561479277676,0.0124844668898731,7,2.5260730359844,100,900,100,800
"merge",39,200,"random",3,939,939,14.6441442496143,0.662521915393881,0.0177999166958034,6,0.481704221210995,100,900,100,800
"merge",40,200,"random",3,940,940,5.68749203765765,1.59684643812943,0.0109310927521437,8,0.256664374740606,100,900,100,800
"merge",41,200,"random",3,941,941,7.93303923797794,1.63811351172626,-0.0295336834760383,6,1.64849802990225,100,900,100,800
"merge",42,200,"random",3,942,942,13.084398369072,3.6090291000437,-0.00762319581583142,6,0.783797119022144,100,900,100,800
"merge",43,200,"random",3,943,943,2.07785059791058,1.66620141628664,-0.0105096748704091,9,0.977839834767085,100,900,100,800
"merge",44,200,"random",3,944,944,14.2506203809753,2.51132370973937,0.015306568373926,5,1.13563058985799,100,900,100,800
"merge",45,200,"random",3,945,945,4.90861724922433,0.669257085537538,0.0166493233898655,6,2.06141234278953,100,900,100,800
"merge",46,200,"random",3,946,946,12.9575253028888,1.81906151585281,0.0214668378420174,8,1.52721486432738,100,900,100,800
"merge",47,200,"random",3,947,947,2.85933330911212,3.0362452151021,-0.0140788839245215,10,0.211040898638224,100,900,100,800
"merge",48,200,"random",3,948,948,5.49899785150774,3.15479700139258,-0.000853596995584668,6,2.43075042029652,100,900,100,800
"merge",49,200,"random",3,949,949,2.6064444265794,2.01863691443577,-0.0177813744870946,6,0.449720258705516,100,900,100,800
"merge",50,200,"random",3,950,950,7.58323001372628,1.97705056099221,0.0050077080912888,8,2.12237348380847,100,900,100,800
"merge",51,200,"random",3,951,951,12.7765960695688,2.327517837286,-0.0168980827415362,7,1.11354564593541,100,900,100,800
"merge",52,200,"random",3,952,952,5.7878472507,1.87310516333673,0.0106103073852137,9,0.409245470290453,100,900,100,800
"merge",53,200,"random",3,953,953,9.1463581265416,3.03747277101502,0.00832683169282973,10,0.791271531383509,100,900,100,800
"merge",54,200,"random",3,954,954,2.12954222713597,2.75948098825756,0.0237141256313771,6,0.440751712811928,100,900,100,800
"merge",55,200,"random",3,955,955,14.0229013790376,3.57000475388486,-0.0120851420005783,7,2.25981161622228,100,900,100,800
"merge",56,200,"random",3,956,956,2.23535643145442,1.58074133074842,0.00155064093880355,9,0.296634914507096,100,900,100,800
"merge",57,200,"random",3,957,957,3.20285538583994,0.833706053672358,-0.00023249559570104,8,1.28999008629815,100,900,100,800
"merge",58,200,"random",3,958,958,14.7283854752313,3.91293601726647,0.0177583182463422,6,0.246296955811046,100,900,100,800
"merge",59,200,"random",3,959,959,4.0501659582369,3.96513880556449,-0.00318858359009027,8,0.401714200029912,100,900,100,800
"merge",60,200,"random",3,960,960,5.41070656687953,3.64814437599853,0.0224367955885828,8,2.65697304794742,100,900,100,800
"merge",61,200,"random",3,961,961,11.6152044252958,1.37570956582204,-0.00361197429243475,5,0.286512481812887,100,900,100,800
"merge",62,200,"random",3,962,962,10.7971765319817,2.88408028276172,0.0182259755814448,8,0.137455157747709,100,900,100,800
"merge",63,200,"random",3,963,963,13.3915371731855,2.37490167154465,-0.0120687363808975,5,0.266895705297763,100,900,100,800
"merge",64,200,"random",3,964,964,3.5126455987338,0.888179805129766,0.0223281398741528,10,1.77349267745469,100,900,100,800
"merge",65,200,"random",3,965,965,7.60430432134308,2.97655998996925,-0.0170750280702487,9,0.303724330011623,100,900,100,800
"merge",66,200,"random",3,966,966,13.3516850897577,2.86350307846442,0.00221967918332666,5,1.00933112894521,100,900,100,800
"merge",67,200,"random",3,967,967,4.17594448267482,1.6105976117542,0.0262251974176615,8,0.168114664834484,100,900,100,800
"merge",68,200,"random",3,968,968,4.15829019993544,1.99664440122433,-0.00505340660456568,5,0.728865798494539,100,900,100,800
"merge",69,200,"random",3,969,969,14.585508557735,3.54324032226577,0.0187402791716158,7,0.731352773497543,100,900,100,800
"merge",70,200,"random",3,970,970,6.90572773013264,2.60619748081081,0.00255553265567869,9,0.794151966118802,100,900,100,800
"merge",71,200,"random",3,971,971,14.4012776291929,1.80751785915345,0.0032209197152406,6,2.62767413737756,100,900,100,800
"merge",72,200,"random",3,972,972,11.8930827428121,2.39364777109586,0.0132736794557422,10,0.353332171217439,100,900,100,800
"merge",73,200,"random",3,973,973,13.1126004992984,1.96077024447732,0.00331624953076243,10,0.349515116763115,100,900,100,800
"merge",74,200,"random",3,974,974,13.941422436852,1.4928426083643,-0.0235899366717786,7,0.263630016027115,100,900,100,800
"merge",75,200,"random",3,975,975,12.3003987025004,3.97232937277295,0.00542762897908688,5,2.71175937717307,100,900,100,800
