"rep","N","slope_condition","prop_coarse_samples","coarse_frac","growth_ratio","precision_trend","sweep","dataset_id","seed","intercept","sigma","slope","period_start","period_end","fine_frac","time_ref_min","time_ref_range"
62,200,"random",0.5,0.45,1,0,"width",2662,2662,6.29457752499729,3.10519513953477,-0.0268098877044395,100,900,0.0625,-332,1664
63,200,"random",0.5,0.45,1,0,"width",2663,2663,3.93693747208454,1.34650837245863,0.0148813920887187,100,900,0.0625,-332,1664
64,200,"random",0.5,0.45,1,0,"width",2664,2664,5.51999373477884,2.70652908831835,0.00956825654022395,100,900,0.0625,-332,1664
65,200,"random",0.5,0.45,1,0,"width",2665,2665,13.7982104618568,1.35501211707015,-0.00485676800832152,100,900,0.0625,-332,1664
66,200,"random",0.5,0.45,1,0,"width",2666,2666,6.72099626599811,3.71345146698877,0.00687312260270119,100,900,0.0625,-332,1664
67,200,"random",0.5,0.45,1,0,"width",2667,2667,14.6252360551152,3.28627243358642,-0.0256775188911706,100,900,0.0625,-332,1664
68,200,"random",0.5,0.45,1,0,"width",2668,2668,13.7379377260804,3.80850876006298,0.00928000195417553,100,900,0.0625,-332,1664
69,200,"random",0.5,0.45,1,0,"width",2669,2669,9.24797197012231,3.30027341865934,-0.0261767696868628,100,900,0.0625,-332,1664
70,200,"random",0.5,0.45,1,0,"width",2670,2670,3.37695822026581,3.94075729313772,0.0243105732835829,100,900,0.0625,-332,1664
71,200,"random",0.5,0.45,1,0,"width",2671,2671,12.9076138064265,3.20040317578241,-0.0213051313860342,100,900,0.0625,-332,1664
72,200,"random",0.5,0.45,1,0,"width",2672,2672,8.25311803189106,2.67225989873987,0.0221316623082384,100,900,0.0625,-332,1664
73,200,"random",0.5,0.45,1,0,"width",2673,2673,14.0755104974378,2.06382142973598,0.0263665577955544,100,900,0.0625,-332,1664
74,200,"random",0.5,0.45,1,0,"width",2674,2674,7.99180309358053,2.23555888189003,-0.00790706647094339,100,900,0.0625,-332,1664
75,200,"random",0.5,0.45,1,0,"width",2675,2675,6.2424515017774,1.294260392664,0.0176310049183667,100,900,0.0625,-332,1664
76,200,"random",0.5,0.45,1,0,"width",2676,2676,6.01673449389637,3.52323227690067,0.0271866255020723,100,900,0.0625,-332,1664
77,200,"random",0.5,0.45,1,0,"width",2677,2677,10.926817199681,0.689655288122594,-0.00481323734857142,100,900,0.0625,-332,1664
78,200,"random",0.5,0.45,1,0,"width",2678,2678,5.93865185556933,1.62509423319716,0.0103690956439823,100,900,0.0625,-332,1664
79,200,"random",0.5,0.45,1,0,"width",2679,2679,7.21881139930338,0.822554548271,0.0170124500244856,100,900,0.0625,-332,1664
80,200,"random",0.5,0.45,1,0,"width",2680,2680,7.19446564326063,3.54583408078179,-0.0233948700176552,100,900,0.0625,-332,1664
81,200,"random",0.5,0.45,1,0,"width",2681,2681,5.55124885123223,3.75911438581534,-0.00134466940071434,100,900,0.0625,-332,1664
82,200,"random",0.5,0.45,1,0,"width",2682,2682,6.87187588098459,1.09852455672808,0.00098077189642936,100,900,0.0625,-332,1664
83,200,"random",0.5,0.45,1,0,"width",2683,2683,10.3711647470482,1.19222017808352,-0.0293508079787716,100,900,0.0625,-332,1664
84,200,"random",0.5,0.45,1,0,"width",2684,2684,10.2331910128705,1.28214431088418,-0.0180365128722042,100,900,0.0625,-332,1664
85,200,"random",0.5,0.45,1,0,"width",2685,2685,7.1198384675663,1.06735561415553,0.0087420178251341,100,900,0.0625,-332,1664
86,200,"random",0.5,0.45,1,0,"width",2686,2686,2.15402877773158,1.72122438671067,0.0196762453392148,100,900,0.0625,-332,1664
87,200,"random",0.5,0.45,1,0,"width",2687,2687,12.5530652999878,1.45105801650789,0.00521492800209671,100,900,0.0625,-332,1664
88,200,"random",0.5,0.45,1,0,"width",2688,2688,12.8370766434819,2.98596437496599,0.0263533205213025,100,900,0.0625,-332,1664
89,200,"random",0.5,0.45,1,0,"width",2689,2689,6.56760144210421,1.05907983903307,0.013799207881093,100,900,0.0625,-332,1664
90,200,"random",0.5,0.45,1,0,"width",2690,2690,12.1824381742626,3.26497442100663,0.029766156678088,100,900,0.0625,-332,1664
91,200,"random",0.5,0.45,1,0,"width",2691,2691,4.01067509292625,1.19070572266355,-0.0151365712517872,100,900,0.0625,-332,1664
92,200,"random",0.5,0.45,1,0,"width",2692,2692,12.7017475774046,3.03024211036973,-0.0155711360089481,100,900,0.0625,-332,1664
93,200,"random",0.5,0.45,1,0,"width",2693,2693,11.0007557424251,3.85986533889081,0.0177786841057241,100,900,0.0625,-332,1664
94,200,"random",0.5,0.45,1,0,"width",2694,2694,3.3874397627078,2.5410995373968,-0.0178680058568716,100,900,0.0625,-332,1664
95,200,"random",0.5,0.45,1,0,"width",2695,2695,12.5162163574714,1.2832234982634,-0.00660758551675826,100,900,0.0625,-332,1664
96,200,"random",0.5,0.45,1,0,"width",2696,2696,9.46031045354903,3.82131637458224,0.0256944737490267,100,900,0.0625,-332,1664
97,200,"random",0.5,0.45,1,0,"width",2697,2697,2.82832414424047,1.56579321401659,-0.0142020283732563,100,900,0.0625,-332,1664
98,200,"random",0.5,0.45,1,0,"width",2698,2698,2.15713840443641,1.09832994302269,-0.0143702002102509,100,900,0.0625,-332,1664
99,200,"random",0.5,0.45,1,0,"width",2699,2699,3.08981367433444,2.10363188595511,-0.0232528006425127,100,900,0.0625,-332,1664
100,200,"random",0.5,0.45,1,0,"width",2700,2700,11.3261847959366,3.75063860719092,0.0135273888660595,100,900,0.0625,-332,1664
101,200,"random",0.5,0.45,1,0,"width",2701,2701,9.01948947343044,3.91283689520787,0.0102325084246695,100,900,0.0625,-332,1664
102,200,"random",0.5,0.45,1,0,"width",2702,2702,13.2935057028662,2.20664138300344,-0.0214452902041376,100,900,0.0625,-332,1664
103,200,"random",0.5,0.45,1,0,"width",2703,2703,9.16384536330588,1.66606005188078,-0.0230789327435195,100,900,0.0625,-332,1664
104,200,"random",0.5,0.45,1,0,"width",2704,2704,9.76964951609261,1.85218494338915,-0.0217760737705976,100,900,0.0625,-332,1664
105,200,"random",0.5,0.45,1,0,"width",2705,2705,5.62733435351402,2.57065457571298,-0.0125672411033884,100,900,0.0625,-332,1664
106,200,"random",0.5,0.45,1,0,"width",2706,2706,11.176358927507,1.73401820322033,0.0239632030623034,100,900,0.0625,-332,1664
107,200,"random",0.5,0.45,1,0,"width",2707,2707,14.106432977831,2.66940885444637,0.0285028572147712,100,900,0.0625,-332,1664
108,200,"random",0.5,0.45,1,0,"width",2708,2708,4.06370789348148,2.58723520755302,0.00685857108794153,100,900,0.0625,-332,1664
109,200,"random",0.5,0.45,1,0,"width",2709,2709,2.64644469600171,1.79031823843252,-0.0244771583424881,100,900,0.0625,-332,1664
110,200,"random",0.5,0.45,1,0,"width",2710,2710,5.11815094994381,1.2421007512603,-0.0149774193065241,100,900,0.0625,-332,1664
111,200,"random",0.5,0.45,1,0,"width",2711,2711,2.90570079698227,0.544949764152989,0.000780193135142326,100,900,0.0625,-332,1664
112,200,"random",0.5,0.45,1,0,"width",2712,2712,12.4820886550006,1.67620444355998,-0.0272197965625674,100,900,0.0625,-332,1664
113,200,"random",0.5,0.45,1,0,"width",2713,2713,6.55367185268551,3.69363572995644,0.0166191753884777,100,900,0.0625,-332,1664
114,200,"random",0.5,0.45,1,0,"width",2714,2714,5.4302653898485,2.07583258894738,-0.0289484002673998,100,900,0.0625,-332,1664
115,200,"random",0.5,0.45,1,0,"width",2715,2715,9.36813874682412,1.96426461241208,0.012614186508581,100,900,0.0625,-332,1664
116,200,"random",0.5,0.45,1,0,"width",2716,2716,12.900074248435,0.583558728452772,-0.0133412944665179,100,900,0.0625,-332,1664
117,200,"random",0.5,0.45,1,0,"width",2717,2717,3.65044240141287,2.83451685030013,-0.0122463119029999,100,900,0.0625,-332,1664
118,200,"random",0.5,0.45,1,0,"width",2718,2718,8.39431767631322,3.47682024398819,-0.0269159324700013,100,900,0.0625,-332,1664
119,200,"random",0.5,0.45,1,0,"width",2719,2719,13.0208061102312,1.2939610038884,0.00550149295013398,100,900,0.0625,-332,1664
120,200,"random",0.5,0.45,1,0,"width",2720,2720,5.30863008019514,2.29646262561437,0.0126013266015798,100,900,0.0625,-332,1664
121,200,"random",0.5,0.45,1,0,"width",2721,2721,6.83659083372913,2.99882673169486,-0.000248373267240823,100,900,0.0625,-332,1664
122,200,"random",0.5,0.45,1,0,"width",2722,2722,3.1439609087538,3.51237547863275,0.0171916631609201,100,900,0.0625,-332,1664
123,200,"random",0.5,0.45,1,0,"width",2723,2723,3.65562845417298,3.30389915208798,-0.00365179858636111,100,900,0.0625,-332,1664
124,200,"random",0.5,0.45,1,0,"width",2724,2724,2.60134899918921,2.68170886975713,0.0014476712141186,100,900,0.0625,-332,1664
125,200,"random",0.5,0.45,1,0,"width",2725,2725,4.03347987565212,3.75241667532828,0.00350874210242182,100,900,0.0625,-332,1664
126,200,"random",0.5,0.45,1,0,"width",2726,2726,7.85522513417527,0.860720251104794,0.00785207372624427,100,900,0.0625,-332,1664
127,200,"random",0.5,0.45,1,0,"width",2727,2727,4.36131915054284,1.11253027559724,-0.0266445817518979,100,900,0.0625,-332,1664
128,200,"random",0.5,0.45,1,0,"width",2728,2728,3.40613467688672,2.37376292911358,-0.00638277834746987,100,900,0.0625,-332,1664
129,200,"random",0.5,0.45,1,0,"width",2729,2729,10.4374986798503,2.55208328028675,0.0284050547517836,100,900,0.0625,-332,1664
130,200,"random",0.5,0.45,1,0,"width",2730,2730,4.58065575826913,2.62336704938207,0.00178016681224108,100,900,0.0625,-332,1664
131,200,"random",0.5,0.45,1,0,"width",2731,2731,3.9149563992396,1.92040285049006,0.0178239393141121,100,900,0.0625,-332,1664
132,200,"random",0.5,0.45,1,0,"width",2732,2732,13.7161887632683,1.7051843382651,0.0182461392693222,100,900,0.0625,-332,1664
133,200,"random",0.5,0.45,1,0,"width",2733,2733,8.56127818976529,1.68534464784898,0.0203938074270263,100,900,0.0625,-332,1664
134,200,"random",0.5,0.45,1,0,"width",2734,2734,3.62989158765413,1.79570529854391,-0.0280522493692115,100,900,0.0625,-332,1664
135,200,"random",0.5,0.45,1,0,"width",2735,2735,3.28915780060925,1.09557392506395,0.0138942766981199,100,900,0.0625,-332,1664
136,200,"random",0.5,0.45,1,0,"width",2736,2736,5.71540138870478,1.56432832533028,-0.0131758749531582,100,900,0.0625,-332,1664
137,200,"random",0.5,0.45,1,0,"width",2737,2737,8.49021236621775,3.00588777917437,0.0258884014142677,100,900,0.0625,-332,1664
138,200,"random",0.5,0.45,1,0,"width",2738,2738,3.76337508158758,0.534520499641076,-0.0272223266121,100,900,0.0625,-332,1664
139,200,"random",0.5,0.45,1,0,"width",2739,2739,9.30821173195727,2.80675471143331,-0.00841509654186666,100,900,0.0625,-332,1664
140,200,"random",0.5,0.45,1,0,"width",2740,2740,6.30903873220086,1.30106028681621,0.0166330439737067,100,900,0.0625,-332,1664
141,200,"random",0.5,0.45,1,0,"width",2741,2741,13.6710602680687,3.89857843285426,-0.00746160595212132,100,900,0.0625,-332,1664
142,200,"random",0.5,0.45,1,0,"width",2742,2742,10.4797092324588,0.914863370242529,-0.00808130881749093,100,900,0.0625,-332,1664
143,200,"random",0.5,0.45,1,0,"width",2743,2743,7.9396131655667,0.56005379545968,-0.00508308394812047,100,900,0.0625,-332,1664
144,200,"random",0.5,0.45,1,0,"width",2744,2744,14.6648963938933,1.4010650513228,0.0249389392510056,100,900,0.0625,-332,1664
145,200,"random",0.5,0.45,1,0,"width",2745,2745,12.2220790870488,3.91583904449362,0.0215245488239452,100,900,0.0625,-332,1664
146,200,"random",0.5,0.45,1,0,"width",2746,2746,3.89679377176799,1.08034435973968,0.0166841537458822,100,900,0.0625,-332,1664
147,200,"random",0.5,0.45,1,0,"width",2747,2747,2.52366817742586,1.45521415758412,0.0129660375136882,100,900,0.0625,-332,1664
148,200,"random",0.5,0.45,1,0,"width",2748,2748,10.1216682880186,2.3065124155255,0.0261916314996779,100,900,0.0625,-332,1664
149,200,"random",0.5,0.45,1,0,"width",2749,2749,10.1651539793238,3.54120015713852,0.000165536510758103,100,900,0.0625,-332,1664
150,200,"random",0.5,0.45,1,0,"width",2750,2750,10.0155338393524,2.63814074581023,0.0140683340281248,100,900,0.0625,-332,1664
151,200,"random",0.5,0.45,1,0,"width",2751,2751,8.35536106815562,2.46454408764839,0.00809921365231275,100,900,0.0625,-332,1664
152,200,"random",0.5,0.45,1,0,"width",2752,2752,5.90775681915693,1.37525486876257,0.0106030657002702,100,900,0.0625,-332,1664
153,200,"random",0.5,0.45,1,0,"width",2753,2753,13.8253140186425,2.94142481475137,0.0197772233420983,100,900,0.0625,-332,1664
154,200,"random",0.5,0.45,1,0,"width",2754,2754,11.4603422307409,1.27890622802079,-0.016319103394635,100,900,0.0625,-332,1664
155,200,"random",0.5,0.45,1,0,"width",2755,2755,2.92805630899966,2.57477830792777,-0.0243755220947787,100,900,0.0625,-332,1664
156,200,"random",0.5,0.45,1,0,"width",2756,2756,7.53981083934195,1.66763829335105,0.00735564982518554,100,900,0.0625,-332,1664
157,200,"random",0.5,0.45,1,0,"width",2757,2757,12.1107630440965,3.63001756684389,-0.0232028855569661,100,900,0.0625,-332,1664
158,200,"random",0.5,0.45,1,0,"width",2758,2758,13.6581024019979,2.48914795892779,-0.013529066615738,100,900,0.0625,-332,1664
159,200,"random",0.5,0.45,1,0,"width",2759,2759,6.42525481060147,1.39414368139114,-0.0234865561919287,100,900,0.0625,-332,1664
160,200,"random",0.5,0.45,1,0,"width",2760,2760,12.8452946310863,2.35250081319828,-0.00339181182906031,100,900,0.0625,-332,1664
161,200,"random",0.5,0.45,1,0,"width",2761,2761,8.64667163579725,3.18847277550958,0.0222808133158833,100,900,0.0625,-332,1664
162,200,"random",0.5,0.45,1,0,"width",2762,2762,9.24855928402394,2.59507708367892,0.0103216800559312,100,900,0.0625,-332,1664
163,200,"random",0.5,0.45,1,0,"width",2763,2763,8.34282334288582,0.735624806839041,0.0292719948431477,100,900,0.0625,-332,1664
164,200,"random",0.5,0.45,1,0,"width",2764,2764,2.10943969432265,2.80502219498158,0.0293150283163413,100,900,0.0625,-332,1664
165,200,"random",0.5,0.45,1,0,"width",2765,2765,9.7179794346448,1.17612568079494,-0.00527874624822289,100,900,0.0625,-332,1664
166,200,"random",0.5,0.45,1,0,"width",2766,2766,14.2339216705877,1.40604236058425,-0.0204886753717437,100,900,0.0625,-332,1664
167,200,"random",0.5,0.45,1,0,"width",2767,2767,5.50155119807459,2.9787030746229,-0.0172714647743851,100,900,0.0625,-332,1664
168,200,"random",0.5,0.45,1,0,"width",2768,2768,11.4301338628866,0.673315903870389,-0.0295432779751718,100,900,0.0625,-332,1664
169,200,"random",0.5,0.45,1,0,"width",2769,2769,9.99314935784787,2.68873463501222,0.0180872719734907,100,900,0.0625,-332,1664
170,200,"random",0.5,0.45,1,0,"width",2770,2770,8.70775103755295,3.38691131817177,-0.0247238040156662,100,900,0.0625,-332,1664
171,200,"random",0.5,0.45,1,0,"width",2771,2771,10.4697461896576,1.91536477440968,-0.0259803666081279,100,900,0.0625,-332,1664
172,200,"random",0.5,0.45,1,0,"width",2772,2772,9.78780939523131,2.97317765711341,0.0229773857351393,100,900,0.0625,-332,1664
173,200,"random",0.5,0.45,1,0,"width",2773,2773,7.29377192538232,2.07742681074888,-0.0136492000194266,100,900,0.0625,-332,1664
174,200,"random",0.5,0.45,1,0,"width",2774,2774,2.53756756847724,2.3798883856507,0.0148745859414339,100,900,0.0625,-332,1664
175,200,"random",0.5,0.45,1,0,"width",2775,2775,6.47526913043112,2.51255802041851,0.0274281196575612,100,900,0.0625,-332,1664
176,200,"random",0.5,0.45,1,0,"width",2776,2776,7.2274404745549,3.87873685266823,0.0281214483361691,100,900,0.0625,-332,1664
177,200,"random",0.5,0.45,1,0,"width",2777,2777,14.7252338274848,3.33513608155772,-0.019326404244639,100,900,0.0625,-332,1664
178,200,"random",0.5,0.45,1,0,"width",2778,2778,2.88304558652453,2.41615710826591,0.017647137218155,100,900,0.0625,-332,1664
179,200,"random",0.5,0.45,1,0,"width",2779,2779,3.61966055515222,0.625241386005655,-0.0122394336154684,100,900,0.0625,-332,1664
180,200,"random",0.5,0.45,1,0,"width",2780,2780,2.24480914697051,3.81275544059463,-0.0117196353524923,100,900,0.0625,-332,1664
181,200,"random",0.5,0.45,1,0,"width",2781,2781,7.13199973478913,2.55342629062943,-0.0256138618569821,100,900,0.0625,-332,1664
182,200,"random",0.5,0.45,1,0,"width",2782,2782,5.98131435154937,2.77590708923526,0.0112813779199496,100,900,0.0625,-332,1664
183,200,"random",0.5,0.45,1,0,"width",2783,2783,11.3759425340686,0.695764192263596,0.00993441891856491,100,900,0.0625,-332,1664
184,200,"random",0.5,0.45,1,0,"width",2784,2784,13.4663218574133,2.784243962029,0.0274210959300399,100,900,0.0625,-332,1664
185,200,"random",0.5,0.45,1,0,"width",2785,2785,9.35260416124947,3.70477869349997,-0.017326691262424,100,900,0.0625,-332,1664
186,200,"random",0.5,0.45,1,0,"width",2786,2786,4.20742487162352,2.69536090095062,0.0234430162562057,100,900,0.0625,-332,1664
187,200,"random",0.5,0.45,1,0,"width",2787,2787,13.7368208405096,3.31836878706235,0.00171563942916692,100,900,0.0625,-332,1664
188,200,"random",0.5,0.45,1,0,"width",2788,2788,9.95030755735934,3.02574473177083,-0.00397720073349774,100,900,0.0625,-332,1664
189,200,"random",0.5,0.45,1,0,"width",2789,2789,10.713702372741,1.82182534306776,0.0235118088265881,100,900,0.0625,-332,1664
190,200,"random",0.5,0.45,1,0,"width",2790,2790,9.43990246532485,1.41974965308327,0.015903564048931,100,900,0.0625,-332,1664
191,200,"random",0.5,0.45,1,0,"width",2791,2791,11.9639490640257,3.57758307841141,0.0278245905786753,100,900,0.0625,-332,1664
192,200,"random",0.5,0.45,1,0,"width",2792,2792,13.8743773547467,0.593201975803822,-0.0111365592386574,100,900,0.0625,-332,1664
193,200,"random",0.5,0.45,1,0,"width",2793,2793,12.7854915666394,1.6043162047863,0.0185243976535276,100,900,0.0625,-332,1664
194,200,"random",0.5,0.45,1,0,"width",2794,2794,8.18571751285344,1.60155214450788,-0.0188970195036381,100,900,0.0625,-332,1664
195,200,"random",0.5,0.45,1,0,"width",2795,2795,2.85958812921308,0.544271819177084,0.00454483803827316,100,900,0.0625,-332,1664
196,200,"random",0.5,0.45,1,0,"width",2796,2796,6.07974758697674,1.97711522469763,0.00773719291202724,100,900,0.0625,-332,1664
197,200,"random",0.5,0.45,1,0,"width",2797,2797,8.12446922785603,0.758353996207006,0.00942399628926068,100,900,0.0625,-332,1664
198,200,"random",0.5,0.45,1,0,"width",2798,2798,4.05512851825915,0.706419190159068,-0.00543272217269987,100,900,0.0625,-332,1664
199,200,"random",0.5,0.45,1,0,"width",2799,2799,11.6007487722673,2.12179304019082,-0.0145870176097378,100,900,0.0625,-332,1664
200,200,"random",0.5,0.45,1,0,"width",2800,2800,2.53788758278824,2.8129756677663,-0.0114358487538993,100,900,0.0625,-332,1664
1,200,"random",0.5,0.25,4,0,"deposition",2801,2801,14.2749394527636,1.11833732912783,-0.0276112028025091,100,900,0.0625,-332,1664
2,200,"random",0.5,0.25,4,0,"deposition",2802,2802,2.50374047551304,0.707533674431033,-0.00771367751061916,100,900,0.0625,-332,1664
3,200,"random",0.5,0.25,4,0,"deposition",2803,2803,2.32884804019704,2.58008166728541,-0.0259447857504711,100,900,0.0625,-332,1664
4,200,"random",0.5,0.25,4,0,"deposition",2804,2804,2.97784005641006,1.83632038766518,-0.0139050434622914,100,900,0.0625,-332,1664
5,200,"random",0.5,0.25,4,0,"deposition",2805,2805,4.09808215592057,3.86481388437096,-0.00618929738178849,100,900,0.0625,-332,1664
6,200,"random",0.5,0.25,4,0,"deposition",2806,2806,2.92988061485812,0.806637793662958,0.0239369316073135,100,900,0.0625,-332,1664
7,200,"random",0.5,0.25,4,0,"deposition",2807,2807,12.9062421098351,1.81019867421128,0.00576946024317294,100,900,0.0625,-332,1664
8,200,"random",0.5,0.25,4,0,"deposition",2808,2808,14.4177763711195,3.89893516339362,-0.0167760240565985,100,900,0.0625,-332,1664
9,200,"random",0.5,0.25,4,0,"deposition",2809,2809,12.900869960431,2.32670866698027,-0.0152705206861719,100,900,0.0625,-332,1664
10,200,"random",0.5,0.25,4,0,"deposition",2810,2810,3.40721117286012,0.584800550946966,0.00892192403320223,100,900,0.0625,-332,1664
11,200,"random",0.5,0.25,4,0,"deposition",2811,2811,5.91614076308906,3.39382179605309,0.0172792013129219,100,900,0.0625,-332,1664
12,200,"random",0.5,0.25,4,0,"deposition",2812,2812,12.8593006653246,0.593212792067789,-0.0236373949516565,100,900,0.0625,-332,1664
13,200,"random",0.5,0.25,4,0,"deposition",2813,2813,2.67236218671314,3.88402527559083,0.0173452869057655,100,900,0.0625,-332,1664
14,200,"random",0.5,0.25,4,0,"deposition",2814,2814,10.1238518233877,2.49131226132158,0.0108446257235482,100,900,0.0625,-332,1664
15,200,"random",0.5,0.25,4,0,"deposition",2815,2815,4.12882245937362,0.523157477728091,-3.72055359184748e-05,100,900,0.0625,-332,1664
16,200,"random",0.5,0.25,4,0,"deposition",2816,2816,3.34592938725837,1.73004855203908,0.00715582828503102,100,900,0.0625,-332,1664
17,200,"random",0.5,0.25,4,0,"deposition",2817,2817,14.0653343226295,3.2897173553938,0.0204635841865093,100,900,0.0625,-332,1664
18,200,"random",0.5,0.25,4,0,"deposition",2818,2818,6.38155421661213,2.21825598634314,0.0183322655037046,100,900,0.0625,-332,1664
19,200,"random",0.5,0.25,4,0,"deposition",2819,2819,2.157070934074,1.26644359307829,0.0134164784476161,100,900,0.0625,-332,1664
20,200,"random",0.5,0.25,4,0,"deposition",2820,2820,8.61202072398737,0.510461836354807,0.0158767883526161,100,900,0.0625,-332,1664
21,200,"random",0.5,0.25,4,0,"deposition",2821,2821,6.87366237910464,2.21636504377238,0.0244842529809102,100,900,0.0625,-332,1664
22,200,"random",0.5,0.25,4,0,"deposition",2822,2822,11.3041065114085,0.666706693940796,-0.0168061452638358,100,900,0.0625,-332,1664
23,200,"random",0.5,0.25,4,0,"deposition",2823,2823,11.2672722851858,0.576697998214513,0.0286673671798781,100,900,0.0625,-332,1664
24,200,"random",0.5,0.25,4,0,"deposition",2824,2824,3.37810804648325,1.58490611717571,-0.0246976647293195,100,900,0.0625,-332,1664
25,200,"random",0.5,0.25,4,0,"deposition",2825,2825,7.82274839887396,1.36319854657631,-0.0224315061466768,100,900,0.0625,-332,1664
26,200,"random",0.5,0.25,4,0,"deposition",2826,2826,4.43322768621147,1.95017468347214,0.0095911306142807,100,900,0.0625,-332,1664
27,200,"random",0.5,0.25,4,0,"deposition",2827,2827,8.29622415057383,3.6276205603499,0.0161276124743745,100,900,0.0625,-332,1664
28,200,"random",0.5,0.25,4,0,"deposition",2828,2828,6.73281659465283,1.45962947991211,-0.0296475411113352,100,900,0.0625,-332,1664
29,200,"random",0.5,0.25,4,0,"deposition",2829,2829,14.3152903253213,3.18202540616039,-0.0101275979541242,100,900,0.0625,-332,1664
30,200,"random",0.5,0.25,4,0,"deposition",2830,2830,9.5809995951131,2.87248779111542,0.00941107258200646,100,900,0.0625,-332,1664
31,200,"random",0.5,0.25,4,0,"deposition",2831,2831,6.56643233820796,1.03120921889786,0.011890624165535,100,900,0.0625,-332,1664
32,200,"random",0.5,0.25,4,0,"deposition",2832,2832,13.8255292633548,3.22639405180234,-0.00841864566318691,100,900,0.0625,-332,1664
33,200,"random",0.5,0.25,4,0,"deposition",2833,2833,9.75698513444513,2.4910932892235,-0.00338121046777815,100,900,0.0625,-332,1664
34,200,"random",0.5,0.25,4,0,"deposition",2834,2834,12.5357533178758,2.46704934886657,0.0104447831958532,100,900,0.0625,-332,1664
35,200,"random",0.5,0.25,4,0,"deposition",2835,2835,6.20374001888558,1.72819807531778,-0.026818380234763,100,900,0.0625,-332,1664
36,200,"random",0.5,0.25,4,0,"deposition",2836,2836,5.9710098344367,3.70750639424659,0.025247238446027,100,900,0.0625,-332,1664
37,200,"random",0.5,0.25,4,0,"deposition",2837,2837,11.0161065650173,0.672098506591283,-0.0154867189005017,100,900,0.0625,-332,1664
38,200,"random",0.5,0.25,4,0,"deposition",2838,2838,8.91311372839846,1.13093405461404,-0.00712028549518436,100,900,0.0625,-332,1664
39,200,"random",0.5,0.25,4,0,"deposition",2839,2839,6.50624835118651,1.33725632866845,-0.0249736150167882,100,900,0.0625,-332,1664
40,200,"random",0.5,0.25,4,0,"deposition",2840,2840,14.1404223828577,1.8445696644485,-0.00545210496056825,100,900,0.0625,-332,1664
41,200,"random",0.5,0.25,4,0,"deposition",2841,2841,10.2536831703037,3.6934361999156,-0.0236500381166115,100,900,0.0625,-332,1664
42,200,"random",0.5,0.25,4,0,"deposition",2842,2842,9.99226406170055,1.51401314418763,0.0154052723245695,100,900,0.0625,-332,1664
43,200,"random",0.5,0.25,4,0,"deposition",2843,2843,7.91149153606966,1.58841572550591,-0.0291739434236661,100,900,0.0625,-332,1664
44,200,"random",0.5,0.25,4,0,"deposition",2844,2844,6.03994299704209,3.96185601444449,0.00340003499295562,100,900,0.0625,-332,1664
45,200,"random",0.5,0.25,4,0,"deposition",2845,2845,14.8876937339082,0.920297002303414,-0.00326172941364348,100,900,0.0625,-332,1664
46,200,"random",0.5,0.25,4,0,"deposition",2846,2846,12.0110503144097,2.2308776259888,-0.0169803954754025,100,900,0.0625,-332,1664
47,200,"random",0.5,0.25,4,0,"deposition",2847,2847,14.4272485428955,3.12371047120541,-0.0252713574282825,100,900,0.0625,-332,1664
48,200,"random",0.5,0.25,4,0,"deposition",2848,2848,4.73524364619516,2.2260131300427,0.021738363308832,100,900,0.0625,-332,1664
49,200,"random",0.5,0.25,4,0,"deposition",2849,2849,5.451924293302,2.16127035499085,-0.0069361417600885,100,900,0.0625,-332,1664
50,200,"random",0.5,0.25,4,0,"deposition",2850,2850,4.03299708617851,1.09627571993042,0.0252434241771698,100,900,0.0625,-332,1664
51,200,"random",0.5,0.25,4,0,"deposition",2851,2851,5.78138178237714,1.25126298819669,-0.000863193715922535,100,900,0.0625,-332,1664
52,200,"random",0.5,0.25,4,0,"deposition",2852,2852,9.0789831627626,2.08691463246942,0.00781648778356612,100,900,0.0625,-332,1664
53,200,"random",0.5,0.25,4,0,"deposition",2853,2853,3.00929475086741,2.43115853134077,-0.00428480617236346,100,900,0.0625,-332,1664
54,200,"random",0.5,0.25,4,0,"deposition",2854,2854,11.3928212632891,1.18974799558055,-0.0163004487426952,100,900,0.0625,-332,1664
55,200,"random",0.5,0.25,4,0,"deposition",2855,2855,3.82661231211387,0.506938704638742,-0.0161371893016621,100,900,0.0625,-332,1664
56,200,"random",0.5,0.25,4,0,"deposition",2856,2856,9.01041093072854,0.673518896452151,0.0142599801812321,100,900,0.0625,-332,1664
57,200,"random",0.5,0.25,4,0,"deposition",2857,2857,2.31885188422166,3.11075388838071,-0.00782911563757807,100,900,0.0625,-332,1664
58,200,"random",0.5,0.25,4,0,"deposition",2858,2858,7.63773550605401,1.84859189833514,0.00460551269352436,100,900,0.0625,-332,1664
59,200,"random",0.5,0.25,4,0,"deposition",2859,2859,11.6324801736046,1.13232315937057,-0.0150525600509718,100,900,0.0625,-332,1664
60,200,"random",0.5,0.25,4,0,"deposition",2860,2860,12.3054876767565,2.70970043842681,-0.0265595413232222,100,900,0.0625,-332,1664
61,200,"random",0.5,0.25,4,0,"deposition",2861,2861,4.18130995798856,3.19749883329496,0.00638807594776154,100,900,0.0625,-332,1664
62,200,"random",0.5,0.25,4,0,"deposition",2862,2862,3.28955222270451,1.77487420500256,-0.0285653746314347,100,900,0.0625,-332,1664
