"rep","period_span","rise_level","dataset_id","seed","N","period_start","period_end","intercept","sigma","rise","slope","time_ref_min","time_ref_range","mean_width","coarseness"
39,400,24,1139,1139,200,100,500,9.42981751821935,1.86586426582653,17.8454776592553,0.0446136941481382,-100,800,125,0.3125
40,400,24,1140,1140,200,100,500,7.42706354451366,3.02946318860631,-5.25095436349511,-0.0131273859087378,-100,800,125,0.3125
41,400,24,1141,1141,200,100,500,14.7796200488228,0.954752343590371,0.863648448139429,0.00215912112034857,-100,800,125,0.3125
42,400,24,1142,1142,200,100,500,10.2764162239619,2.27647931512911,8.96245338767767,0.0224061334691942,-100,800,125,0.3125
43,400,24,1143,1143,200,100,500,5.23862774344161,0.633359697414562,17.2099949531257,0.0430249873828143,-100,800,125,0.3125
44,400,24,1144,1144,200,100,500,11.2954293403309,3.471452441765,-7.85093421489,-0.019627335537225,-100,800,125,0.3125
45,400,24,1145,1145,200,100,500,12.8587597401347,1.51580012170598,10.2917692735791,0.0257294231839478,-100,800,125,0.3125
46,400,24,1146,1146,200,100,500,11.8883408939,0.692145036766306,9.31179058179259,0.0232794764544815,-100,800,125,0.3125
47,400,24,1147,1147,200,100,500,13.228792859707,0.533336995984428,14.2805843688548,0.0357014609221369,-100,800,125,0.3125
48,400,24,1148,1148,200,100,500,12.646366734989,0.546162173384801,6.90756967663765,0.0172689241915941,-100,800,125,0.3125
49,400,24,1149,1149,200,100,500,14.3796549111139,3.43512130784802,-17.4838418103755,-0.0437096045259386,-100,800,125,0.3125
50,400,24,1150,1150,200,100,500,6.85264267493039,0.567456254852004,20.3196264468133,0.0507990661170334,-100,800,125,0.3125
51,400,24,1151,1151,200,100,500,10.1519926246256,1.34390276600607,-12.6873146407306,-0.0317182866018265,-100,800,125,0.3125
52,400,24,1152,1152,200,100,500,4.6239775212016,1.0748994020978,23.2614417001605,0.0581536042504013,-100,800,125,0.3125
53,400,24,1153,1153,200,100,500,9.78712759981863,0.512671186821535,-5.54894537106156,-0.0138723634276539,-100,800,125,0.3125
54,400,24,1154,1154,200,100,500,3.63662467943504,0.872029099613428,-19.4975399337709,-0.0487438498344272,-100,800,125,0.3125
55,400,24,1155,1155,200,100,500,9.29199580801651,3.4674618311692,-20.7484542354941,-0.0518711355887353,-100,800,125,0.3125
56,400,24,1156,1156,200,100,500,11.6102394680493,3.71890747069847,20.4298675395548,0.0510746688488871,-100,800,125,0.3125
57,400,24,1157,1157,200,100,500,11.9159621966537,2.71282404230442,8.77499318495393,0.0219374829623848,-100,800,125,0.3125
58,400,24,1158,1158,200,100,500,5.2507214192301,3.09129713021684,-1.20662368834019,-0.00301655922085047,-100,800,125,0.3125
59,400,24,1159,1159,200,100,500,11.4802299910225,0.510223945369944,6.14892325177789,0.0153723081294447,-100,800,125,0.3125
60,400,24,1160,1160,200,100,500,5.72934606368653,3.68406584463082,17.89056763798,0.04472641909495,-100,800,125,0.3125
61,400,24,1161,1161,200,100,500,7.05754543165676,1.86551040213089,0.277769632637501,0.000694424081593752,-100,800,125,0.3125
62,400,24,1162,1162,200,100,500,13.1497357164044,1.65623241057619,13.8816074766219,0.0347040186915547,-100,800,125,0.3125
63,400,24,1163,1163,200,100,500,12.5584795218892,1.02148316556122,-21.2338374406099,-0.0530845936015248,-100,800,125,0.3125
64,400,24,1164,1164,200,100,500,14.7506256843917,1.44769062090199,10.6373691447079,0.0265934228617698,-100,800,125,0.3125
65,400,24,1165,1165,200,100,500,11.4092230235692,3.67644127819221,-8.99554078280926,-0.0224888519570231,-100,800,125,0.3125
66,400,24,1166,1166,200,100,500,10.8265395241324,1.77103745623026,21.9441650547087,0.0548604126367718,-100,800,125,0.3125
67,400,24,1167,1167,200,100,500,11.8549526715651,3.89910201483872,10.5233733616769,0.0263084334041923,-100,800,125,0.3125
68,400,24,1168,1168,200,100,500,6.13395816925913,3.6602140031755,16.5248131044209,0.0413120327610522,-100,800,125,0.3125
69,400,24,1169,1169,200,100,500,14.9682861783076,2.45137706887908,-11.0012409947813,-0.0275031024869531,-100,800,125,0.3125
70,400,24,1170,1170,200,100,500,10.9447148733307,0.870719520840794,12.6352652236819,0.0315881630592048,-100,800,125,0.3125
71,400,24,1171,1171,200,100,500,9.9188190959394,3.43666525557637,-1.65976591408253,-0.00414941478520632,-100,800,125,0.3125
72,400,24,1172,1172,200,100,500,9.39732686569914,2.18353177781682,15.7239302918315,0.0393098257295787,-100,800,125,0.3125
73,400,24,1173,1173,200,100,500,5.94831388932653,3.75109898007941,2.44620978087187,0.00611552445217967,-100,800,125,0.3125
74,400,24,1174,1174,200,100,500,10.611751885619,2.11317775596399,4.83781952038407,0.0120945488009602,-100,800,125,0.3125
75,400,24,1175,1175,200,100,500,10.6263534030877,1.64219848124776,18.0590576939285,0.0451476442348212,-100,800,125,0.3125
76,400,24,1176,1176,200,100,500,3.38991325022653,1.58142851758748,21.3139520958066,0.0532848802395165,-100,800,125,0.3125
77,400,24,1177,1177,200,100,500,7.13873584126122,2.90337386145256,0.450774852186441,0.0011269371304661,-100,800,125,0.3125
78,400,24,1178,1178,200,100,500,8.26913109677844,1.56040626880713,13.7948148027062,0.0344870370067656,-100,800,125,0.3125
79,400,24,1179,1179,200,100,500,4.86708366125822,1.90506460750476,-7.06921850144863,-0.0176730462536216,-100,800,125,0.3125
80,400,24,1180,1180,200,100,500,7.61750782420859,1.89850998087786,-11.8922947794199,-0.0297307369485497,-100,800,125,0.3125
81,400,24,1181,1181,200,100,500,6.5925407987088,1.45610545994714,7.14888527244329,0.0178722131811082,-100,800,125,0.3125
82,400,24,1182,1182,200,100,500,9.43315975740552,1.81165889103431,-9.05802318826318,-0.0226450579706579,-100,800,125,0.3125
83,400,24,1183,1183,200,100,500,9.07048825942911,2.75377512420528,-15.5830710567534,-0.0389576776418835,-100,800,125,0.3125
84,400,24,1184,1184,200,100,500,2.75414967769757,2.71662834961899,-7.40492795035243,-0.0185123198758811,-100,800,125,0.3125
85,400,24,1185,1185,200,100,500,12.849986377405,1.87841804896016,-23.8102960623801,-0.0595257401559502,-100,800,125,0.3125
86,400,24,1186,1186,200,100,500,6.89596678060479,0.541469286312349,-1.67399840801954,-0.00418499602004886,-100,800,125,0.3125
87,400,24,1187,1187,200,100,500,10.3128741707187,3.34120988845825,-1.31654050201178,-0.00329135125502944,-100,800,125,0.3125
88,400,24,1188,1188,200,100,500,8.42561945691705,3.41767448093742,-18.0189474374056,-0.045047368593514,-100,800,125,0.3125
89,400,24,1189,1189,200,100,500,4.66398918651976,1.72973884979729,-14.1137932129204,-0.0352844830323011,-100,800,125,0.3125
90,400,24,1190,1190,200,100,500,8.38874464435503,3.24142566230148,-1.85871541500092,-0.00464678853750229,-100,800,125,0.3125
91,400,24,1191,1191,200,100,500,7.69610693422146,1.04133560194168,-13.7573865875602,-0.0343934664689004,-100,800,125,0.3125
92,400,24,1192,1192,200,100,500,9.99278201651759,3.38123973237816,-9.10223301127553,-0.0227555825281888,-100,800,125,0.3125
93,400,24,1193,1193,200,100,500,2.81956485006958,2.92328039219137,20.0950944051147,0.0502377360127866,-100,800,125,0.3125
94,400,24,1194,1194,200,100,500,3.5613875251729,0.873541474575177,-19.1817462556064,-0.047954365639016,-100,800,125,0.3125
95,400,24,1195,1195,200,100,500,7.45830268249847,3.33128901931923,10.2342640422285,0.0255856601055712,-100,800,125,0.3125
96,400,24,1196,1196,200,100,500,7.37075990997255,2.50854512210935,19.8980840407312,0.049745210101828,-100,800,125,0.3125
97,400,24,1197,1197,200,100,500,3.23293995764107,0.72301034652628,14.8684737123549,0.0371711842808872,-100,800,125,0.3125
98,400,24,1198,1198,200,100,500,12.7615965008736,0.54230649350211,21.9261678233743,0.0548154195584357,-100,800,125,0.3125
99,400,24,1199,1199,200,100,500,3.06928187492304,0.793411373859271,21.2835804373026,0.0532089510932565,-100,800,125,0.3125
100,400,24,1200,1200,200,100,500,8.49070448125713,3.01089590659831,-11.2241279706359,-0.0280603199265897,-100,800,125,0.3125
1,800,24,1201,1201,200,100,900,12.8161285957322,2.38986255053896,-16.5557227469981,-0.0206946534337476,-100,1200,125,0.15625
2,800,24,1202,1202,200,100,900,6.10975103452802,3.54055922769476,14.4537779800594,0.0180672224750742,-100,1200,125,0.15625
3,800,24,1203,1203,200,100,900,7.58101139776409,2.42872759781312,-0.680690255016088,-0.000850862818770111,-100,1200,125,0.15625
4,800,24,1204,1204,200,100,900,3.89505770010874,2.59182871587109,5.61534222587943,0.00701917778234929,-100,1200,125,0.15625
5,800,24,1205,1205,200,100,900,8.51706059440039,1.47659001825377,16.836297120899,0.0210453714011237,-100,1200,125,0.15625
6,800,24,1206,1206,200,100,900,12.3128680523951,2.97055817279033,-8.14626977965236,-0.0101828372245654,-100,1200,125,0.15625
7,800,24,1207,1207,200,100,900,11.0420175602194,3.75942426326219,6.1744706556201,0.00771808831952512,-100,1200,125,0.15625
8,800,24,1208,1208,200,100,900,11.5867915209383,1.05561366362963,-8.20482281595469,-0.0102560285199434,-100,1200,125,0.15625
9,800,24,1209,1209,200,100,900,6.21425123303197,0.674042802769691,-9.16036184504628,-0.0114504523063079,-100,1200,125,0.15625
10,800,24,1210,1210,200,100,900,4.97263252129778,1.33950217883103,23.451742541045,0.0293146781763062,-100,1200,125,0.15625
11,800,24,1211,1211,200,100,900,7.41425354359671,0.743842522264458,-1.25362896546721,-0.00156703620683402,-100,1200,125,0.15625
12,800,24,1212,1212,200,100,900,9.81385797658004,3.32210079173092,-4.71484027057886,-0.00589355033822358,-100,1200,125,0.15625
13,800,24,1213,1213,200,100,900,5.6851498556789,1.72598857572302,-18.6553385294974,-0.0233191731618717,-100,1200,125,0.15625
14,800,24,1214,1214,200,100,900,7.17857358977199,1.4235329895746,16.3619745746255,0.0204524682182819,-100,1200,125,0.15625
15,800,24,1215,1215,200,100,900,6.70493663987145,2.48372966260649,15.5319180116057,0.0194148975145072,-100,1200,125,0.15625
16,800,24,1216,1216,200,100,900,2.45763436984271,3.43463537457865,14.1390174888074,0.0176737718610093,-100,1200,125,0.15625
17,800,24,1217,1217,200,100,900,3.91019582655281,0.944349877303466,14.1422499530017,0.0176778124412522,-100,1200,125,0.15625
18,800,24,1218,1218,200,100,900,13.9613769229036,2.22154706669971,13.4115014858544,0.016764376857318,-100,1200,125,0.15625
19,800,24,1219,1219,200,100,900,12.2019369485788,3.46714010660071,-12.5045288577676,-0.0156306610722095,-100,1200,125,0.15625
20,800,24,1220,1220,200,100,900,5.54580387705937,1.390785021591,1.28927274048328,0.00161159092560411,-100,1200,125,0.15625
21,800,24,1221,1221,200,100,900,11.5175352566876,1.80215907061938,20.5400170348585,0.0256750212935731,-100,1200,125,0.15625
22,800,24,1222,1222,200,100,900,6.05101100588217,0.807989475433715,1.51514586433768,0.0018939323304221,-100,1200,125,0.15625
23,800,24,1223,1223,200,100,900,4.80802032514475,0.945746122277342,19.3728150129318,0.0242160187661648,-100,1200,125,0.15625
24,800,24,1224,1224,200,100,900,4.69134764513001,0.661901653627865,11.1365767456591,0.0139207209320739,-100,1200,125,0.15625
25,800,24,1225,1225,200,100,900,14.5137101551518,1.04747535113711,-20.6908818483353,-0.0258636023104191,-100,1200,125,0.15625
26,800,24,1226,1226,200,100,900,6.06623648572713,2.07640676689334,-23.668969206512,-0.02958621150814,-100,1200,125,0.15625
27,800,24,1227,1227,200,100,900,7.21717688278295,1.1357397713,21.9974674768746,0.0274968343460932,-100,1200,125,0.15625
28,800,24,1228,1228,200,100,900,14.5730271127541,0.878574720700271,-18.6695311702788,-0.0233369139628485,-100,1200,125,0.15625
29,800,24,1229,1229,200,100,900,6.9617114441935,2.77163425995968,-5.01400703564286,-0.00626750879455358,-100,1200,125,0.15625
30,800,24,1230,1230,200,100,900,7.52575466316193,1.19479193491861,1.70036357268691,0.00212545446585864,-100,1200,125,0.15625
31,800,24,1231,1231,200,100,900,2.8696187029127,1.01556518441066,19.9743171148002,0.0249678963935003,-100,1200,125,0.15625
32,800,24,1232,1232,200,100,900,13.5802702887449,3.65435851318762,6.47515280172229,0.00809394100215286,-100,1200,125,0.15625
33,800,24,1233,1233,200,100,900,8.67736288392916,2.26649797416758,-21.9995877407491,-0.0274994846759364,-100,1200,125,0.15625
34,800,24,1234,1234,200,100,900,9.6353414284531,0.938816965906881,-14.1664495691657,-0.0177080619614571,-100,1200,125,0.15625
35,800,24,1235,1235,200,100,900,4.35475825634785,0.847080946317874,0.0962325185537338,0.000120290648192167,-100,1200,125,0.15625
36,800,24,1236,1236,200,100,900,5.21802840102464,1.50030037388206,17.0638106055558,0.0213297632569447,-100,1200,125,0.15625
37,800,24,1237,1237,200,100,900,10.2855558716692,2.24736486782786,2.49419755116105,0.00311774693895131,-100,1200,125,0.15625
38,800,24,1238,1238,200,100,900,12.0289719058201,0.974754829658195,-21.1071312949061,-0.0263839141186327,-100,1200,125,0.15625
39,800,24,1239,1239,200,100,900,9.50705430260859,2.46759546629619,-6.82608409970999,-0.00853260512463748,-100,1200,125,0.15625
40,800,24,1240,1240,200,100,900,2.02080158097669,1.66012581251562,9.62227287143469,0.0120278410892934,-100,1200,125,0.15625
41,800,24,1241,1241,200,100,900,12.4650449894834,3.6422085337108,8.73190910741687,0.0109148863842711,-100,1200,125,0.15625
42,800,24,1242,1242,200,100,900,13.8573763670865,2.78299863950815,-5.50853147730231,-0.00688566434662789,-100,1200,125,0.15625
43,800,24,1243,1243,200,100,900,5.25138250528835,2.09912662149873,-15.3305849432945,-0.0191632311791182,-100,1200,125,0.15625
44,800,24,1244,1244,200,100,900,4.77543112612329,3.90977979835588,-7.49368292838335,-0.00936710366047919,-100,1200,125,0.15625
45,800,24,1245,1245,200,100,900,2.62657012953423,3.2520982157439,-5.94030335918069,-0.00742537919897586,-100,1200,125,0.15625
46,800,24,1246,1246,200,100,900,3.82935937377624,1.01067524624523,2.724573969841,0.00340571746230125,-100,1200,125,0.15625
47,800,24,1247,1247,200,100,900,10.4727324864361,0.64098758623004,-16.8490185253322,-0.0210612731566653,-100,1200,125,0.15625
48,800,24,1248,1248,200,100,900,7.32793429680169,2.68660300062038,-21.8608819507062,-0.0273261024383828,-100,1200,125,0.15625
49,800,24,1249,1249,200,100,900,10.7168362077791,2.69831068674102,2.92435446381569,0.00365544307976961,-100,1200,125,0.15625
50,800,24,1250,1250,200,100,900,6.44454705738463,2.65802834136412,21.8885150179267,0.0273606437724084,-100,1200,125,0.15625
51,800,24,1251,1251,200,100,900,13.7054998094682,2.21105874911882,-3.72695606946945,-0.00465869508683681,-100,1200,125,0.15625
52,800,24,1252,1252,200,100,900,7.78248884179629,1.5520883743884,-2.40286393091083,-0.00300357991363853,-100,1200,125,0.15625
53,800,24,1253,1253,200,100,900,7.65741894533858,3.68373838963453,-1.24190561100841,-0.00155238201376051,-100,1200,125,0.15625
54,800,24,1254,1254,200,100,900,13.7709622362163,3.04701521596871,-23.6086542718112,-0.0295108178397641,-100,1200,125,0.15625
55,800,24,1255,1255,200,100,900,10.9870393546298,0.749861313961446,12.4490693472326,0.0155613366840407,-100,1200,125,0.15625
56,800,24,1256,1256,200,100,900,4.27008596016094,1.99148753366899,-21.5474351942539,-0.0269342939928174,-100,1200,125,0.15625
57,800,24,1257,1257,200,100,900,10.8048167431261,3.22212851187214,-9.08140981569886,-0.0113517622696236,-100,1200,125,0.15625
58,800,24,1258,1258,200,100,900,3.92919792747125,3.63871987746097,12.4827420786023,0.0156034275982529,-100,1200,125,0.15625
59,800,24,1259,1259,200,100,900,6.12017744989134,1.6914147567004,-5.86290546879172,-0.00732863183598965,-100,1200,125,0.15625
60,800,24,1260,1260,200,100,900,11.5934924711473,3.41988701606169,4.33965725451708,0.00542457156814635,-100,1200,125,0.15625
61,800,24,1261,1261,200,100,900,2.77711014379747,2.28948851733003,-0.667929533869028,-0.000834911917336285,-100,1200,125,0.15625
62,800,24,1262,1262,200,100,900,14.775385358138,2.4515351918526,6.01681408658624,0.0075210176082328,-100,1200,125,0.15625
63,800,24,1263,1263,200,100,900,5.19025909691118,2.20768320770003,-4.51628104224801,-0.00564535130281001,-100,1200,125,0.15625
64,800,24,1264,1264,200,100,900,2.77906830376014,0.529464533086866,-5.30686221644282,-0.00663357777055353,-100,1200,125,0.15625
65,800,24,1265,1265,200,100,900,9.26686177076772,2.57791754009668,14.782440405339,0.0184780505066738,-100,1200,125,0.15625
66,800,24,1266,1266,200,100,900,9.97697366611101,3.79374814208131,-5.88510706275702,-0.00735638382844627,-100,1200,125,0.15625
67,800,24,1267,1267,200,100,900,9.20022998889908,1.44272532255854,16.0711241438985,0.0200889051798731,-100,1200,125,0.15625
68,800,24,1268,1268,200,100,900,14.9298577767331,3.03888219385408,-20.5877830199897,-0.0257347287749872,-100,1200,125,0.15625
69,800,24,1269,1269,200,100,900,3.1047208015807,2.65200175018981,22.7635585404932,0.0284544481756166,-100,1200,125,0.15625
70,800,24,1270,1270,200,100,900,5.93095488892868,2.30593297164887,-21.5771580040455,-0.0269714475050569,-100,1200,125,0.15625
71,800,24,1271,1271,200,100,900,8.01783772138879,2.78031628183089,-6.11191367357969,-0.00763989209197462,-100,1200,125,0.15625
72,800,24,1272,1272,200,100,900,11.5085219233297,2.59671791410074,7.74065391719341,0.00967581739649177,-100,1200,125,0.15625
73,800,24,1273,1273,200,100,900,3.7126082633622,1.92524628760293,21.900884795934,0.0273761059949175,-100,1200,125,0.15625
74,800,24,1274,1274,200,100,900,7.79740598471835,0.644729729974642,-4.39370386675,-0.0054921298334375,-100,1200,125,0.15625
75,800,24,1275,1275,200,100,900,12.0335553986952,1.70488015050068,3.31232781708241,0.00414040977135301,-100,1200,125,0.15625
76,800,24,1276,1276,200,100,900,11.943266027607,1.90738782007247,2.71433810144663,0.00339292262680829,-100,1200,125,0.15625
77,800,24,1277,1277,200,100,900,8.90247647231445,3.92602449201513,-22.8737710788846,-0.0285922138486058,-100,1200,125,0.15625
78,800,24,1278,1278,200,100,900,4.2741754038725,0.737743042525835,12.7879834212363,0.0159849792765453,-100,1200,125,0.15625
79,800,24,1279,1279,200,100,900,6.01131393387914,0.936062457156368,-20.4710407778621,-0.0255888009723276,-100,1200,125,0.15625
80,800,24,1280,1280,200,100,900,6.01315538655035,0.565910154953599,-4.9474463313818,-0.00618430791422725,-100,1200,125,0.15625
81,800,24,1281,1281,200,100,900,11.4854013395961,1.88169223628938,-18.4092571400106,-0.0230115714250132,-100,1200,125,0.15625
82,800,24,1282,1282,200,100,900,9.28379455558024,1.57189232541714,-13.5829813890159,-0.0169787267362699,-100,1200,125,0.15625
83,800,24,1283,1283,200,100,900,4.50138275884092,3.02429222071078,-18.0867508426309,-0.0226084385532886,-100,1200,125,0.15625
84,800,24,1284,1284,200,100,900,5.94716188381426,3.58708665391896,-2.29211673885584,-0.0028651459235698,-100,1200,125,0.15625
85,800,24,1285,1285,200,100,900,13.416921230033,2.47954727418255,4.17060644924641,0.00521325806155801,-100,1200,125,0.15625
86,800,24,1286,1286,200,100,900,10.4554985321593,1.09430669620633,23.4385459050536,0.029298182381317,-100,1200,125,0.15625
87,800,24,1287,1287,200,100,900,4.86948417569511,3.65991330321413,21.5598546154797,0.0269498182693496,-100,1200,125,0.15625
88,800,24,1288,1288,200,100,900,9.52842961321585,2.64046741928905,-7.17757629230618,-0.00897197036538273,-100,1200,125,0.15625
89,800,24,1289,1289,200,100,900,2.45970722124912,2.84599679266103,4.95994010567665,0.00619992513209581,-100,1200,125,0.15625
90,800,24,1290,1290,200,100,900,12.1932070597541,2.50305066374131,-12.6055524609983,-0.0157569405762479,-100,1200,125,0.15625
91,800,24,1291,1291,200,100,900,4.33284106408246,3.18260167108383,-6.79530707001686,-0.00849413383752108,-100,1200,125,0.15625
92,800,24,1292,1292,200,100,900,12.9837303091772,3.69694774935488,15.2965591326356,0.0191206989157945,-100,1200,125,0.15625
93,800,24,1293,1293,200,100,900,6.68974089529365,3.4037861910183,-13.1577786169946,-0.0164472232712433,-100,1200,125,0.15625
94,800,24,1294,1294,200,100,900,7.64188380585983,2.16538548422977,-23.5536182262003,-0.0294420227827504,-100,1200,125,0.15625
95,800,24,1295,1295,200,100,900,7.58908316981979,0.731427573249675,20.3610127307475,0.0254512659134343,-100,1200,125,0.15625
96,800,24,1296,1296,200,100,900,14.5174026433378,1.59839358110912,-5.11324542760849,-0.00639155678451061,-100,1200,125,0.15625
97,800,24,1297,1297,200,100,900,4.75671458849683,2.14889556134585,-10.3012018091977,-0.0128765022614971,-100,1200,125,0.15625
98,800,24,1298,1298,200,100,900,7.38632658566348,1.053303831839,-12.2241723462939,-0.0152802154328674,-100,1200,125,0.15625
99,800,24,1299,1299,200,100,900,6.51405395870097,3.08481697714888,13.7858179248869,0.0172322724061087,-100,1200,125,0.15625
100,800,24,1300,1300,200,100,900,6.69770395988598,0.644815887673758,-4.01667189225554,-0.00502083986531943,-100,1200,125,0.15625
1,1600,24,1301,1301,200,100,1700,9.90207670885138,3.80479139112867,-18.7399673201144,-0.0117124795750715,-100,2000,125,0.078125
2,1600,24,1302,1302,200,100,1700,2.7872165448498,0.63562243571505,7.80461525917053,0.00487788453698158,-100,2000,125,0.078125
3,1600,24,1303,1303,200,100,1700,9.82406728575006,0.588536010822281,-10.1960948109627,-0.00637255925685167,-100,2000,125,0.078125
4,1600,24,1304,1304,200,100,1700,10.4441023881081,0.763264630571939,5.35348407179117,0.00334592754486948,-100,2000,125,0.078125
5,1600,24,1305,1305,200,100,1700,9.07146318815649,1.06486827274784,-20.4933803379536,-0.012808362711221,-100,2000,125,0.078125
6,1600,24,1306,1306,200,100,1700,11.9695136784576,0.750352473231032,-12.1784337200224,-0.00761152107501402,-100,2000,125,0.078125
7,1600,24,1307,1307,200,100,1700,4.34069590247236,3.43629595264792,-10.6620952002704,-0.00666380950016901,-100,2000,125,0.078125
8,1600,24,1308,1308,200,100,1700,3.44262263737619,3.84324748453218,-13.5864327773452,-0.00849152048584074,-100,2000,125,0.078125
9,1600,24,1309,1309,200,100,1700,9.59605353721417,3.43484960473143,17.9241520129144,0.0112025950080715,-100,2000,125,0.078125
10,1600,24,1310,1310,200,100,1700,13.5959411317017,0.878864546539262,-15.9775555171072,-0.00998597219819203,-100,2000,125,0.078125
11,1600,24,1311,1311,200,100,1700,13.956640379969,1.55434559006244,-6.70444687083364,-0.00419027929427102,-100,2000,125,0.078125
12,1600,24,1312,1312,200,100,1700,9.67525189882144,3.42365787143353,21.9228484220803,0.0137017802638002,-100,2000,125,0.078125
13,1600,24,1313,1313,200,100,1700,4.72246208810247,0.681020588730462,11.5576794035733,0.0072235496272333,-100,2000,125,0.078125
14,1600,24,1314,1314,200,100,1700,3.27280281344429,2.68719087552745,-17.8783145807683,-0.0111739466129802,-100,2000,125,0.078125
15,1600,24,1315,1315,200,100,1700,14.6430405336432,1.0731445082929,-22.1003033816814,-0.0138126896135509,-100,2000,125,0.078125
16,1600,24,1316,1316,200,100,1700,2.6892407736741,0.862365604261868,10.7667413055897,0.00672921331599355,-100,2000,125,0.078125
17,1600,24,1317,1317,200,100,1700,12.4866334230173,3.74835924070794,-6.23200185969472,-0.0038950011623092,-100,2000,125,0.078125
18,1600,24,1318,1318,200,100,1700,13.6266837809235,1.6796492121648,22.0699170045555,0.0137936981278472,-100,2000,125,0.078125
19,1600,24,1319,1319,200,100,1700,3.34071050281636,0.542288328404538,-1.13318640366197,-0.000708241502288729,-100,2000,125,0.078125
20,1600,24,1320,1320,200,100,1700,11.0060274323914,2.28015942568891,10.130536660552,0.00633158541284502,-100,2000,125,0.078125
21,1600,24,1321,1321,200,100,1700,4.20191475469619,1.8121398712974,-12.0152708441019,-0.00750954427756369,-100,2000,125,0.078125
22,1600,24,1322,1322,200,100,1700,9.41705590672791,3.00495175307151,-4.57182232663035,-0.00285738895414397,-100,2000,125,0.078125
23,1600,24,1323,1323,200,100,1700,6.95045109442435,2.99503484601155,10.0847274921834,0.00630295468261465,-100,2000,125,0.078125
24,1600,24,1324,1324,200,100,1700,4.96398543659598,0.871029089437798,12.364214412868,0.00772763400804251,-100,2000,125,0.078125
25,1600,24,1325,1325,200,100,1700,8.48857157514431,2.06766303046606,-17.3694803081453,-0.0108559251925908,-100,2000,125,0.078125
26,1600,24,1326,1326,200,100,1700,12.3009785765316,1.15509976167232,-11.7847264967859,-0.00736545406049117,-100,2000,125,0.078125
27,1600,24,1327,1327,200,100,1700,4.34783263597637,2.19513727130834,6.15550827607512,0.00384719267254695,-100,2000,125,0.078125
28,1600,24,1328,1328,200,100,1700,4.6260807949584,1.77421985240653,17.0250940471888,0.010640683779493,-100,2000,125,0.078125
29,1600,24,1329,1329,200,100,1700,5.35349771985784,3.81565508758649,4.76121896132827,0.00297576185083017,-100,2000,125,0.078125
30,1600,24,1330,1330,200,100,1700,11.9714520915877,2.54103835253045,22.0911686941981,0.0138069804338738,-100,2000,125,0.078125
31,1600,24,1331,1331,200,100,1700,10.4065433465876,1.72942409105599,12.0323159471154,0.00752019746694714,-100,2000,125,0.078125
32,1600,24,1332,1332,200,100,1700,4.21292050834745,3.68379634013399,14.8035091459751,0.00925219321623445,-100,2000,125,0.078125
33,1600,24,1333,1333,200,100,1700,9.92340162023902,2.5884190746583,17.2105147987604,0.0107565717492253,-100,2000,125,0.078125
34,1600,24,1334,1334,200,100,1700,8.29679087619297,3.33654897019733,3.12825749069452,0.00195516093168408,-100,2000,125,0.078125
35,1600,24,1335,1335,200,100,1700,4.9277070001699,1.63177615893073,15.8896710500121,0.00993104440625757,-100,2000,125,0.078125
36,1600,24,1336,1336,200,100,1700,9.54931866866536,1.56911803234834,9.7674068659544,0.0061046292912215,-100,2000,125,0.078125
37,1600,24,1337,1337,200,100,1700,6.13499277736992,2.92741330596618,18.6211576983333,0.0116382235614583,-100,2000,125,0.078125
38,1600,24,1338,1338,200,100,1700,10.6562438572291,2.36122292687651,3.32661782205105,0.00207913613878191,-100,2000,125,0.078125
39,1600,24,1339,1339,200,100,1700,4.34482874441892,1.71322070993483,5.43027731403708,0.00339392332127318,-100,2000,125,0.078125
40,1600,24,1340,1340,200,100,1700,13.1300369009841,3.76857525692321,-21.3550189845264,-0.013346886865329,-100,2000,125,0.078125
41,1600,24,1341,1341,200,100,1700,2.06001527328044,2.72214546892792,-17.649475235492,-0.0110309220221825,-100,2000,125,0.078125
42,1600,24,1342,1342,200,100,1700,4.46494821831584,2.65176340122707,23.0055756568909,0.0143784847855568,-100,2000,125,0.078125
43,1600,24,1343,1343,200,100,1700,5.5936441202648,2.09155541355722,16.3132112212479,0.0101957570132799,-100,2000,125,0.078125
44,1600,24,1344,1344,200,100,1700,7.78679146897048,1.5876769607421,17.1002016887069,0.0106876260554418,-100,2000,125,0.078125
45,1600,24,1345,1345,200,100,1700,5.39843406481668,3.96976369759068,21.8854484595358,0.0136784052872099,-100,2000,125,0.078125
46,1600,24,1346,1346,200,100,1700,12.1542315189727,3.19528277695645,-7.72768441960216,-0.00482980276225135,-100,2000,125,0.078125
47,1600,24,1347,1347,200,100,1700,7.95171360624954,3.84579768462572,7.61383842676878,0.00475864901673049,-100,2000,125,0.078125
48,1600,24,1348,1348,200,100,1700,5.20970702404156,1.2364117508987,-9.17531814426184,-0.00573457384016365,-100,2000,125,0.078125
49,1600,24,1349,1349,200,100,1700,4.12512571248226,1.42936423281208,-12.0042005628347,-0.00750262535177171,-100,2000,125,0.078125
50,1600,24,1350,1350,200,100,1700,6.9832157054916,1.04734536935575,16.6881442889571,0.0104300901805982,-100,2000,125,0.078125
51,1600,24,1351,1351,200,100,1700,10.8796068332158,1.51806432602461,4.9190352447331,0.00307439702795818,-100,2000,125,0.078125
52,1600,24,1352,1352,200,100,1700,8.80982625600882,2.40588008228224,-2.88723883777857,-0.00180452427361161,-100,2000,125,0.078125
