"sweep","rep","N","slope_condition","lab_error","window","growth_ratio","dataset_id","seed","intercept","sigma","slope","window_start","window_end","pad","grid_step","time_ref_min","time_ref_range"
"factor",40,200,"random",30,"steep",1,1240,1240,3.21249023894779,2.0784077423159,0.0093471801141277,-1600,-1200,588,5,-2188,1576
"factor",41,200,"random",30,"steep",1,1241,1241,7.43395359395072,0.66293842997402,0.00741533591877669,-1600,-1200,588,5,-2188,1576
"factor",42,200,"random",30,"steep",1,1242,1242,8.53918938105926,2.4532059741905,-0.0290848689945415,-1600,-1200,588,5,-2188,1576
"factor",43,200,"random",30,"steep",1,1243,1243,14.3717294484377,0.546122729429044,-0.0185044467682019,-1600,-1200,588,5,-2188,1576
"factor",44,200,"random",30,"steep",1,1244,1244,11.9693353394978,0.784737700712867,0.0232759243994951,-1600,-1200,588,5,-2188,1576
"factor",45,200,"random",30,"steep",1,1245,1245,8.51940534915775,1.1845946557587,-0.0206440127687529,-1600,-1200,588,5,-2188,1576
"factor",46,200,"random",30,"steep",1,1246,1246,9.69840817758814,0.564961707219481,0.0281783646577969,-1600,-1200,588,5,-2188,1576
"factor",47,200,"random",30,"steep",1,1247,1247,12.4500146866776,3.27485637587961,-0.0203351872880012,-1600,-1200,588,5,-2188,1576
"factor",48,200,"random",30,"steep",1,1248,1248,7.23225429165177,3.04293755209073,0.00373061893042177,-1600,-1200,588,5,-2188,1576
"factor",49,200,"random",30,"steep",1,1249,1249,10.9037860215176,0.589274374651723,-0.0247397237224504,-1600,-1200,588,5,-2188,1576
"factor",50,200,"random",30,"steep",1,1250,1250,7.36756154359318,1.25343288003933,0.0244704597489908,-1600,-1200,588,5,-2188,1576
"factor",51,200,"random",30,"steep",1,1251,1251,14.0125949217472,2.71872727444861,0.00472205453552306,-1600,-1200,588,5,-2188,1576
"factor",52,200,"random",30,"steep",1,1252,1252,3.93136742454953,2.36968007020187,-0.0164215179299936,-1600,-1200,588,5,-2188,1576
"factor",53,200,"random",30,"steep",1,1253,1253,4.84887234773487,3.31777632667217,-0.0245428952900693,-1600,-1200,588,5,-2188,1576
"factor",54,200,"random",30,"steep",1,1254,1254,6.84538654331118,3.08404204435647,-0.00471486136782914,-1600,-1200,588,5,-2188,1576
"factor",55,200,"random",30,"steep",1,1255,1255,2.52781291469,1.24187133449595,0.00333476009778678,-1600,-1200,588,5,-2188,1576
"factor",56,200,"random",30,"steep",1,1256,1256,10.5243184955325,3.74436666700058,0.0172499409830198,-1600,-1200,588,5,-2188,1576
"factor",57,200,"random",30,"steep",1,1257,1257,7.43689674069174,1.02835823409259,-0.0248626327794045,-1600,-1200,588,5,-2188,1576
"factor",58,200,"random",30,"steep",1,1258,1258,5.26416715979576,3.65553670283407,0.000934186927042901,-1600,-1200,588,5,-2188,1576
"factor",59,200,"random",30,"steep",1,1259,1259,11.2695928104222,3.91697646107059,-0.00418395729269832,-1600,-1200,588,5,-2188,1576
"factor",60,200,"random",30,"steep",1,1260,1260,8.64907506201416,3.41196067805868,-0.0239708128385246,-1600,-1200,588,5,-2188,1576
"factor",61,200,"random",30,"steep",1,1261,1261,2.81334510631859,2.58365336910356,-0.0183366247359663,-1600,-1200,588,5,-2188,1576
"factor",62,200,"random",30,"steep",1,1262,1262,9.76448821951635,1.78635604854207,-0.00420563852414489,-1600,-1200,588,5,-2188,1576
"factor",63,200,"random",30,"steep",1,1263,1263,10.7752073544543,1.86839144153055,-0.00240652053616941,-1600,-1200,588,5,-2188,1576
"factor",64,200,"random",30,"steep",1,1264,1264,12.7790071414784,3.52270363108255,-0.00893878147937358,-1600,-1200,588,5,-2188,1576
"factor",65,200,"random",30,"steep",1,1265,1265,12.3460416081361,1.29727150755934,-0.0207984632346779,-1600,-1200,588,5,-2188,1576
"factor",66,200,"random",30,"steep",1,1266,1266,2.70425570034422,1.17498359561432,-0.0105089734727517,-1600,-1200,588,5,-2188,1576
"factor",67,200,"random",30,"steep",1,1267,1267,14.5014908248559,2.03752245602664,0.025657100812532,-1600,-1200,588,5,-2188,1576
"factor",68,200,"random",30,"steep",1,1268,1268,9.16887847799808,1.14392042311374,0.0165379659924656,-1600,-1200,588,5,-2188,1576
"factor",69,200,"random",30,"steep",1,1269,1269,12.5792676245328,2.13696592871565,0.0282419116934761,-1600,-1200,588,5,-2188,1576
"factor",70,200,"random",30,"steep",1,1270,1270,12.9469747373369,0.877445137826726,0.0260574586037546,-1600,-1200,588,5,-2188,1576
"factor",71,200,"random",30,"steep",1,1271,1271,11.7933604968712,3.06453820329625,0.0142330735735595,-1600,-1200,588,5,-2188,1576
"factor",72,200,"random",30,"steep",1,1272,1272,10.1652376551647,2.30306377366651,0.00511784235946834,-1600,-1200,588,5,-2188,1576
"factor",73,200,"random",30,"steep",1,1273,1273,14.1037451052107,2.59995477378834,-0.0185981094231829,-1600,-1200,588,5,-2188,1576
"factor",74,200,"random",30,"steep",1,1274,1274,2.40390898939222,3.04885359213222,0.00826697709504515,-1600,-1200,588,5,-2188,1576
"factor",75,200,"random",30,"steep",1,1275,1275,8.61925169383176,1.84895797993522,0.00239340058062226,-1600,-1200,588,5,-2188,1576
"factor",76,200,"random",30,"steep",1,1276,1276,8.0091383184772,3.53023124556057,0.0153032068954781,-1600,-1200,588,5,-2188,1576
"factor",77,200,"random",30,"steep",1,1277,1277,9.27224650257267,1.90086717181839,-0.0266079895058647,-1600,-1200,588,5,-2188,1576
"factor",78,200,"random",30,"steep",1,1278,1278,13.6972224633209,3.47447757795453,4.79975994676363e-05,-1600,-1200,588,5,-2188,1576
"factor",79,200,"random",30,"steep",1,1279,1279,11.4358245767653,1.51864578924142,-0.00753594520501793,-1600,-1200,588,5,-2188,1576
"factor",80,200,"random",30,"steep",1,1280,1280,4.0806087849196,2.48283337138128,0.0291793454205617,-1600,-1200,588,5,-2188,1576
"factor",81,200,"random",30,"steep",1,1281,1281,4.85818430501968,1.99805018061306,-0.00670619859360158,-1600,-1200,588,5,-2188,1576
"factor",82,200,"random",30,"steep",1,1282,1282,9.28306713118218,1.80942310660612,0.00671113705728203,-1600,-1200,588,5,-2188,1576
"factor",83,200,"random",30,"steep",1,1283,1283,6.71090870373882,1.18026918021496,0.00875973321497441,-1600,-1200,588,5,-2188,1576
"factor",84,200,"random",30,"steep",1,1284,1284,5.05314816674218,2.27447164605837,0.00731594427488744,-1600,-1200,588,5,-2188,1576
"factor",85,200,"random",30,"steep",1,1285,1285,14.5616390260402,2.19382970454171,-0.0295446757553145,-1600,-1200,588,5,-2188,1576
"factor",86,200,"random",30,"steep",1,1286,1286,13.0779759176075,2.98498275398742,0.0271997529454529,-1600,-1200,588,5,-2188,1576
"factor",87,200,"random",30,"steep",1,1287,1287,4.52309304219671,2.86384772148449,0.0126323264837265,-1600,-1200,588,5,-2188,1576
"factor",88,200,"random",30,"steep",1,1288,1288,13.4044009149075,3.53706369036809,-0.0292783595016226,-1600,-1200,588,5,-2188,1576
"factor",89,200,"random",30,"steep",1,1289,1289,5.45449515897781,3.32219988363795,-0.00293967381119728,-1600,-1200,588,5,-2188,1576
"factor",90,200,"random",30,"steep",1,1290,1290,10.0158280017786,1.39492471376434,0.0105866333143786,-1600,-1200,588,5,-2188,1576
"factor",91,200,"random",30,"steep",1,1291,1291,12.5692817748059,2.49203102337196,0.014297887282446,-1600,-1200,588,5,-2188,1576
"factor",92,200,"random",30,"steep",1,1292,1292,10.9871132993139,0.949695300543681,-0.009219507900998,-1600,-1200,588,5,-2188,1576
"factor",93,200,"random",30,"steep",1,1293,1293,10.8242612227332,3.68370916543063,-0.0060640832176432,-1600,-1200,588,5,-2188,1576
"factor",94,200,"random",30,"steep",1,1294,1294,7.89771495130844,0.589064588188194,-0.0125414442596957,-1600,-1200,588,5,-2188,1576
"factor",95,200,"random",30,"steep",1,1295,1295,8.6924246835988,1.14812315732706,-0.0272027653036639,-1600,-1200,588,5,-2188,1576
"factor",96,200,"random",30,"steep",1,1296,1296,14.8095086051617,0.83265307045076,-0.00363991091027856,-1600,-1200,588,5,-2188,1576
"factor",97,200,"random",30,"steep",1,1297,1297,11.9493143153377,1.48137231939472,-0.0155221897456795,-1600,-1200,588,5,-2188,1576
"factor",98,200,"random",30,"steep",1,1298,1298,13.0083601817023,1.32397320191376,0.0296306386264041,-1600,-1200,588,5,-2188,1576
"factor",99,200,"random",30,"steep",1,1299,1299,9.14180169021711,3.25546770158689,-0.0279214843176305,-1600,-1200,588,5,-2188,1576
"factor",100,200,"random",30,"steep",1,1300,1300,3.20359358564019,1.5038845470408,0.0100719323800877,-1600,-1200,588,5,-2188,1576
"factor",1,200,"random",50,"steep",1,1301,1301,6.21815108414739,2.05486599018332,0.00241295292042196,-1600,-1200,588,5,-2188,1576
"factor",2,200,"random",50,"steep",1,1302,1302,3.10219242610037,2.59359704179224,-0.00801502163987607,-1600,-1200,588,5,-2188,1576
"factor",3,200,"random",50,"steep",1,1303,1303,5.25824676640332,2.12978325632866,-0.0269693234330043,-1600,-1200,588,5,-2188,1576
"factor",4,200,"random",50,"steep",1,1304,1304,8.43538625421934,1.20941551728174,-0.0232764156069607,-1600,-1200,588,5,-2188,1576
"factor",5,200,"random",50,"steep",1,1305,1305,2.32981909764931,3.6451123310253,0.0279485908057541,-1600,-1200,588,5,-2188,1576
"factor",6,200,"random",50,"steep",1,1306,1306,6.78904149611481,1.85889922827482,0.0286919560935348,-1600,-1200,588,5,-2188,1576
"factor",7,200,"random",50,"steep",1,1307,1307,14.591159547912,2.66886950563639,0.0210232178214937,-1600,-1200,588,5,-2188,1576
"factor",8,200,"random",50,"steep",1,1308,1308,9.7429675499443,1.02970488544088,-0.0199303001537919,-1600,-1200,588,5,-2188,1576
"factor",9,200,"random",50,"steep",1,1309,1309,4.50860681547783,2.53240113751963,0.0148476761346683,-1600,-1200,588,5,-2188,1576
"factor",10,200,"random",50,"steep",1,1310,1310,6.38208946958184,0.964223619434051,0.00953268344979733,-1600,-1200,588,5,-2188,1576
"factor",11,200,"random",50,"steep",1,1311,1311,4.39593209419399,2.60990031424444,-0.0280559289827943,-1600,-1200,588,5,-2188,1576
"factor",12,200,"random",50,"steep",1,1312,1312,5.75752523867413,1.79213791654911,0.0170247941091657,-1600,-1200,588,5,-2188,1576
"factor",13,200,"random",50,"steep",1,1313,1313,4.06526655238122,1.04170954413712,-0.0204499988816679,-1600,-1200,588,5,-2188,1576
"factor",14,200,"random",50,"steep",1,1314,1314,12.8361999646295,0.789188183029182,0.0157252142066136,-1600,-1200,588,5,-2188,1576
"factor",15,200,"random",50,"steep",1,1315,1315,14.7486575632356,3.37538705707993,0.00177045139018446,-1600,-1200,588,5,-2188,1576
"factor",16,200,"random",50,"steep",1,1316,1316,12.6659979075193,1.32640880323015,-0.014871953339316,-1600,-1200,588,5,-2188,1576
"factor",17,200,"random",50,"steep",1,1317,1317,12.5031783266459,2.94969371939078,-0.00818208931479603,-1600,-1200,588,5,-2188,1576
"factor",18,200,"random",50,"steep",1,1318,1318,11.8625806332566,3.97359061858151,-0.0182016529049724,-1600,-1200,588,5,-2188,1576
"factor",19,200,"random",50,"steep",1,1319,1319,8.68776383483782,0.555784379015677,-0.0287248636549339,-1600,-1200,588,5,-2188,1576
"factor",20,200,"random",50,"steep",1,1320,1320,8.36151799373329,2.50761907373089,-0.021963976258412,-1600,-1200,588,5,-2188,1576
"factor",21,200,"random",50,"steep",1,1321,1321,8.04696049471386,1.03119274717756,-0.0224814589926973,-1600,-1200,588,5,-2188,1576
"factor",22,200,"random",50,"steep",1,1322,1322,12.3843702494632,1.43728712620214,0.00747516514733434,-1600,-1200,588,5,-2188,1576
"factor",23,200,"random",50,"steep",1,1323,1323,3.12463836069219,1.97793775296304,-0.0111707871453837,-1600,-1200,588,5,-2188,1576
"factor",24,200,"random",50,"steep",1,1324,1324,2.77214788948186,2.17774408322293,0.00670843294356018,-1600,-1200,588,5,-2188,1576
"factor",25,200,"random",50,"steep",1,1325,1325,6.08070490881801,2.06005644740071,-0.0230407921783626,-1600,-1200,588,5,-2188,1576
"factor",26,200,"random",50,"steep",1,1326,1326,3.12573171593249,3.14505494653713,-0.00444776633754372,-1600,-1200,588,5,-2188,1576
"factor",27,200,"random",50,"steep",1,1327,1327,14.2588994342368,3.45916983368807,-0.0202121216151863,-1600,-1200,588,5,-2188,1576
"factor",28,200,"random",50,"steep",1,1328,1328,13.4404697304126,2.66888075054158,-0.0239541123853996,-1600,-1200,588,5,-2188,1576
"factor",29,200,"random",50,"steep",1,1329,1329,7.19777002022602,1.72028573986609,0.0194725176785141,-1600,-1200,588,5,-2188,1576
"factor",30,200,"random",50,"steep",1,1330,1330,6.25724783306941,1.95900311402511,-0.0261368333688006,-1600,-1200,588,5,-2188,1576
"factor",31,200,"random",50,"steep",1,1331,1331,13.011869400274,3.08296522672754,0.00238799205981195,-1600,-1200,588,5,-2188,1576
"factor",32,200,"random",50,"steep",1,1332,1332,9.96909828786738,0.767523832153529,0.0225472521269694,-1600,-1200,588,5,-2188,1576
"factor",33,200,"random",50,"steep",1,1333,1333,12.2068877131678,2.95251545635983,0.0162765915272757,-1600,-1200,588,5,-2188,1576
"factor",34,200,"random",50,"steep",1,1334,1334,14.561129585607,1.85892731975764,-0.000893475324846803,-1600,-1200,588,5,-2188,1576
"factor",35,200,"random",50,"steep",1,1335,1335,3.84068067115732,1.25132265407592,-0.0100182281574234,-1600,-1200,588,5,-2188,1576
"factor",36,200,"random",50,"steep",1,1336,1336,6.42571467813104,3.56219492480159,0.0027459056256339,-1600,-1200,588,5,-2188,1576
"factor",37,200,"random",50,"steep",1,1337,1337,13.0148529366124,1.29586137982551,-0.0250145115656778,-1600,-1200,588,5,-2188,1576
"factor",38,200,"random",50,"steep",1,1338,1338,3.92824744014069,2.39268650161102,0.0187280487734824,-1600,-1200,588,5,-2188,1576
"factor",39,200,"random",50,"steep",1,1339,1339,13.3206080610398,2.90517314488534,0.00249362939503044,-1600,-1200,588,5,-2188,1576
"factor",40,200,"random",50,"steep",1,1340,1340,2.01976011414081,2.77393550914712,0.0108662293246016,-1600,-1200,588,5,-2188,1576
"factor",41,200,"random",50,"steep",1,1341,1341,11.0922297569923,3.24943313980475,-0.0147781458869576,-1600,-1200,588,5,-2188,1576
"factor",42,200,"random",50,"steep",1,1342,1342,7.53937841579318,2.34612923429813,-0.0195610853796825,-1600,-1200,588,5,-2188,1576
"factor",43,200,"random",50,"steep",1,1343,1343,4.4751049883198,2.64419882337097,0.00163879200350493,-1600,-1200,588,5,-2188,1576
"factor",44,200,"random",50,"steep",1,1344,1344,7.54614498396404,3.03565891215112,-0.0229181769490242,-1600,-1200,588,5,-2188,1576
"factor",45,200,"random",50,"steep",1,1345,1345,2.95398647594266,2.59253286826424,0.00392141582909972,-1600,-1200,588,5,-2188,1576
"factor",46,200,"random",50,"steep",1,1346,1346,12.7965488333721,3.88964941829909,-0.0267265606904402,-1600,-1200,588,5,-2188,1576
"factor",47,200,"random",50,"steep",1,1347,1347,4.51277013425715,1.59049919480458,0.00700338828843087,-1600,-1200,588,5,-2188,1576
"factor",48,200,"random",50,"steep",1,1348,1348,5.87231972976588,2.96038520231377,-0.021226687640883,-1600,-1200,588,5,-2188,1576
"factor",49,200,"random",50,"steep",1,1349,1349,4.97633319091983,0.972756906878203,0.0112989935511723,-1600,-1200,588,5,-2188,1576
"factor",50,200,"random",50,"steep",1,1350,1350,6.96711177309044,0.740307166124694,0.00288938525598496,-1600,-1200,588,5,-2188,1576
"factor",51,200,"random",50,"steep",1,1351,1351,7.87555953790434,3.0533321039984,0.0277601039316505,-1600,-1200,588,5,-2188,1576
"factor",52,200,"random",50,"steep",1,1352,1352,7.80111881601624,2.70647944661323,0.00746079484932125,-1600,-1200,588,5,-2188,1576
"factor",53,200,"random",50,"steep",1,1353,1353,11.4426911261398,0.863689782912843,0.014798726211302,-1600,-1200,588,5,-2188,1576
"factor",54,200,"random",50,"steep",1,1354,1354,10.2414933179971,1.69572267099284,-0.0206239673634991,-1600,-1200,588,5,-2188,1576
"factor",55,200,"random",50,"steep",1,1355,1355,13.1403514912818,2.36290318903048,0.0276052644196898,-1600,-1200,588,5,-2188,1576
"factor",56,200,"random",50,"steep",1,1356,1356,11.5787179358304,2.3973705151584,0.0259458095021546,-1600,-1200,588,5,-2188,1576
"factor",57,200,"random",50,"steep",1,1357,1357,5.57382246525958,1.3315866595367,-0.00312901895027608,-1600,-1200,588,5,-2188,1576
"factor",58,200,"random",50,"steep",1,1358,1358,5.19742724555545,1.41266310960054,0.00896148432511836,-1600,-1200,588,5,-2188,1576
"factor",59,200,"random",50,"steep",1,1359,1359,11.1429749457166,1.46955550333951,-0.0284728070162237,-1600,-1200,588,5,-2188,1576
"factor",60,200,"random",50,"steep",1,1360,1360,9.95272129285149,3.63049138570204,0.0294143368816003,-1600,-1200,588,5,-2188,1576
"factor",61,200,"random",50,"steep",1,1361,1361,13.4587644352578,2.2917672310723,-0.000857117786072194,-1600,-1200,588,5,-2188,1576
"factor",62,200,"random",50,"steep",1,1362,1362,10.2895846492611,2.23667383554857,0.016988605982624,-1600,-1200,588,5,-2188,1576
"factor",63,200,"random",50,"steep",1,1363,1363,4.11611340823583,3.8254620245425,-0.00312552361283451,-1600,-1200,588,5,-2188,1576
"factor",64,200,"random",50,"steep",1,1364,1364,8.87331310962327,2.94384501839522,-0.00255652208346873,-1600,-1200,588,5,-2188,1576
"factor",65,200,"random",50,"steep",1,1365,1365,4.94565722509287,1.74602012138348,0.0105632159672678,-1600,-1200,588,5,-2188,1576
"factor",66,200,"random",50,"steep",1,1366,1366,13.9704852886498,1.65530307404697,0.0200606883270666,-1600,-1200,588,5,-2188,1576
"factor",67,200,"random",50,"steep",1,1367,1367,11.9753566160798,0.786358847864904,-0.00216848499141634,-1600,-1200,588,5,-2188,1576
"factor",68,200,"random",50,"steep",1,1368,1368,2.49047488998622,3.97552124143112,0.00858462761621922,-1600,-1200,588,5,-2188,1576
"factor",69,200,"random",50,"steep",1,1369,1369,5.90757669741288,1.19729460147209,0.0139767915615812,-1600,-1200,588,5,-2188,1576
"factor",70,200,"random",50,"steep",1,1370,1370,11.5036819214001,2.05739003093913,0.011384996320121,-1600,-1200,588,5,-2188,1576
"factor",71,200,"random",50,"steep",1,1371,1371,13.0930533052888,1.54406992823351,-0.0163440519198775,-1600,-1200,588,5,-2188,1576
"factor",72,200,"random",50,"steep",1,1372,1372,13.5759413072374,2.85505842522252,0.0243188313301653,-1600,-1200,588,5,-2188,1576
"factor",73,200,"random",50,"steep",1,1373,1373,5.59447180735879,1.84702093072701,-0.0230443325266242,-1600,-1200,588,5,-2188,1576
"factor",74,200,"random",50,"steep",1,1374,1374,3.38751730322838,1.79677732288837,0.0263682878902182,-1600,-1200,588,5,-2188,1576
"factor",75,200,"random",50,"steep",1,1375,1375,4.31740304548293,2.29505741747562,0.00199720983859152,-1600,-1200,588,5,-2188,1576
"factor",76,200,"random",50,"steep",1,1376,1376,9.25020033237524,1.57073849171866,0.00163644419051707,-1600,-1200,588,5,-2188,1576
"factor",77,200,"random",50,"steep",1,1377,1377,7.91409519710578,2.42386334307957,-0.00460639034863562,-1600,-1200,588,5,-2188,1576
"factor",78,200,"random",50,"steep",1,1378,1378,4.14508397900499,2.32732171274256,0.00178924344945699,-1600,-1200,588,5,-2188,1576
"factor",79,200,"random",50,"steep",1,1379,1379,14.0077396254055,2.9542795488378,0.0247921058954671,-1600,-1200,588,5,-2188,1576
"factor",80,200,"random",50,"steep",1,1380,1380,6.6830238183029,3.62861862208229,0.0109574895584956,-1600,-1200,588,5,-2188,1576
"factor",81,200,"random",50,"steep",1,1381,1381,13.7266767104156,0.742234050179832,-0.00782821512781083,-1600,-1200,588,5,-2188,1576
"factor",82,200,"random",50,"steep",1,1382,1382,8.68203208968043,3.7924921605736,-0.0134974900027737,-1600,-1200,588,5,-2188,1576
"factor",83,200,"random",50,"steep",1,1383,1383,13.1375075599644,2.60647141351365,-0.00468206856865436,-1600,-1200,588,5,-2188,1576
"factor",84,200,"random",50,"steep",1,1384,1384,7.64207868929952,2.01353639690205,0.0261270336667076,-1600,-1200,588,5,-2188,1576
"factor",85,200,"random",50,"steep",1,1385,1385,5.67627781326883,2.21750981244259,-0.00737049483228475,-1600,-1200,588,5,-2188,1576
"factor",86,200,"random",50,"steep",1,1386,1386,14.6740314499475,2.28051851538476,0.0187464692210779,-1600,-1200,588,5,-2188,1576
"factor",87,200,"random",50,"steep",1,1387,1387,3.52190754725598,2.11358754674438,-0.0126281770924106,-1600,-1200,588,5,-2188,1576
"factor",88,200,"random",50,"steep",1,1388,1388,8.02703348896466,3.56790401833132,-0.020928080608137,-1600,-1200,588,5,-2188,1576
"factor",89,200,"random",50,"steep",1,1389,1389,13.0919312348124,3.17282451572828,0.0117623023409396,-1600,-1200,588,5,-2188,1576
"factor",90,200,"random",50,"steep",1,1390,1390,3.1423061217647,3.7814084473066,-0.00621736562345177,-1600,-1200,588,5,-2188,1576
"factor",91,200,"random",50,"steep",1,1391,1391,6.80051544099115,1.4932542424649,0.0157427466893569,-1600,-1200,588,5,-2188,1576
"factor",92,200,"random",50,"steep",1,1392,1392,4.9263086435385,1.72938101587351,0.00281745919492096,-1600,-1200,588,5,-2188,1576
"factor",93,200,"random",50,"steep",1,1393,1393,8.34935921151191,3.80049895518459,0.0108870463818312,-1600,-1200,588,5,-2188,1576
"factor",94,200,"random",50,"steep",1,1394,1394,6.86873090732843,2.02863722480834,0.0223072087392211,-1600,-1200,588,5,-2188,1576
"factor",95,200,"random",50,"steep",1,1395,1395,13.7926880076993,0.584414029843174,-0.00521675707306713,-1600,-1200,588,5,-2188,1576
"factor",96,200,"random",50,"steep",1,1396,1396,6.24727170844562,3.58319503255188,0.0202590511227027,-1600,-1200,588,5,-2188,1576
"factor",97,200,"random",50,"steep",1,1397,1397,13.0605157010723,2.3086710665375,-0.000200553685426711,-1600,-1200,588,5,-2188,1576
"factor",98,200,"random",50,"steep",1,1398,1398,11.5353897530586,2.76208287547342,0.0245796580798924,-1600,-1200,588,5,-2188,1576
"factor",99,200,"random",50,"steep",1,1399,1399,12.4783314357046,1.35260363016278,0.0200646173441783,-1600,-1200,588,5,-2188,1576
"factor",100,200,"random",50,"steep",1,1400,1400,5.20252982224338,1.15242285653949,0.0263353010080755,-1600,-1200,588,5,-2188,1576
"deposition",1,200,"random",30,"plateau",4,1401,1401,13.5429497226141,2.02018506301101,0.0226310104038566,-800,-400,588,5,-1388,1576
"deposition",2,200,"random",30,"plateau",4,1402,1402,11.2057166984305,3.24163384258281,0.00771651194896549,-800,-400,588,5,-1388,1576
"deposition",3,200,"random",30,"plateau",4,1403,1403,8.61954537499696,1.18381217448041,0.0153368124878034,-800,-400,588,5,-1388,1576
"deposition",4,200,"random",30,"plateau",4,1404,1404,6.84027419914491,0.509732528589666,0.000647331909276544,-800,-400,588,5,-1388,1576
"deposition",5,200,"random",30,"plateau",4,1405,1405,13.7053381996229,3.8098090342246,-0.0270528727350757,-800,-400,588,5,-1388,1576
"deposition",6,200,"random",30,"plateau",4,1406,1406,3.6310795545578,3.37396025145426,-0.00316629013046622,-800,-400,588,5,-1388,1576
"deposition",7,200,"random",30,"plateau",4,1407,1407,4.88083024742082,2.58863370493054,-0.000411897869780659,-800,-400,588,5,-1388,1576
"deposition",8,200,"random",30,"plateau",4,1408,1408,8.15075435652398,2.89962848171126,-0.00469662138260901,-800,-400,588,5,-1388,1576
"deposition",9,200,"random",30,"plateau",4,1409,1409,9.77887917775661,0.908093222649768,0.0136893014470115,-800,-400,588,5,-1388,1576
"deposition",10,200,"random",30,"plateau",4,1410,1410,5.43499753787182,2.94761698937509,0.0260667902883142,-800,-400,588,5,-1388,1576
"deposition",11,200,"random",30,"plateau",4,1411,1411,11.1497335110325,1.28444529441185,0.00773542783688754,-800,-400,588,5,-1388,1576
"deposition",12,200,"random",30,"plateau",4,1412,1412,8.57109734159894,3.06437353417277,0.0291608997294679,-800,-400,588,5,-1388,1576
"deposition",13,200,"random",30,"plateau",4,1413,1413,8.97845495305955,1.75556774670258,0.00780366140417755,-800,-400,588,5,-1388,1576
"deposition",14,200,"random",30,"plateau",4,1414,1414,14.3276979285292,1.7684285013238,0.0239598828647286,-800,-400,588,5,-1388,1576
"deposition",15,200,"random",30,"plateau",4,1415,1415,12.652954319492,2.46983097121119,-0.0087009778758511,-800,-400,588,5,-1388,1576
"deposition",16,200,"random",30,"plateau",4,1416,1416,8.01435782946646,2.13625949621201,0.0164753881562501,-800,-400,588,5,-1388,1576
"deposition",17,200,"random",30,"plateau",4,1417,1417,12.3300770991482,1.84177816461306,0.00140458130277693,-800,-400,588,5,-1388,1576
"deposition",18,200,"random",30,"plateau",4,1418,1418,7.68939237552695,1.15042340173386,0.029056627987884,-800,-400,588,5,-1388,1576
"deposition",19,200,"random",30,"plateau",4,1419,1419,6.78439118363895,2.42051400092896,0.0124873990193009,-800,-400,588,5,-1388,1576
"deposition",20,200,"random",30,"plateau",4,1420,1420,2.92299795383587,0.798571390216239,-0.0031861049355939,-800,-400,588,5,-1388,1576
"deposition",21,200,"random",30,"plateau",4,1421,1421,10.983161335811,0.812864917214029,0.0148776853037998,-800,-400,588,5,-1388,1576
"deposition",22,200,"random",30,"plateau",4,1422,1422,9.64190086373128,3.06767959904391,-0.0256394028570503,-800,-400,588,5,-1388,1576
"deposition",23,200,"random",30,"plateau",4,1423,1423,9.36308073066175,3.34923627180979,0.00153123384341598,-800,-400,588,5,-1388,1576
"deposition",24,200,"random",30,"plateau",4,1424,1424,7.57483438635245,1.00786847993731,-0.0290922212228179,-800,-400,588,5,-1388,1576
"deposition",25,200,"random",30,"plateau",4,1425,1425,13.3082989165559,1.04199913039338,-0.0208055446716025,-800,-400,588,5,-1388,1576
"deposition",26,200,"random",30,"plateau",4,1426,1426,14.0917332437821,3.68803841806948,-0.00911716111935675,-800,-400,588,5,-1388,1576
"deposition",27,200,"random",30,"plateau",4,1427,1427,7.75422098767012,2.68057342118118,0.0170852857735008,-800,-400,588,5,-1388,1576
"deposition",28,200,"random",30,"plateau",4,1428,1428,2.33485118625686,3.6007240738254,-0.0104627154534683,-800,-400,588,5,-1388,1576
"deposition",29,200,"random",30,"plateau",4,1429,1429,6.48641155916266,0.545276826363988,-0.0237061825487763,-800,-400,588,5,-1388,1576
"deposition",30,200,"random",30,"plateau",4,1430,1430,4.62042168690823,1.88550991297234,-0.00810039988718927,-800,-400,588,5,-1388,1576
"deposition",31,200,"random",30,"plateau",4,1431,1431,10.573914357461,1.0943935449468,-0.0216717946249992,-800,-400,588,5,-1388,1576
"deposition",32,200,"random",30,"plateau",4,1432,1432,5.87142238393426,2.48814666771796,-0.00829335884191096,-800,-400,588,5,-1388,1576
"deposition",33,200,"random",30,"plateau",4,1433,1433,2.82986021717079,2.21448116237298,-0.013638421674259,-800,-400,588,5,-1388,1576
"deposition",34,200,"random",30,"plateau",4,1434,1434,8.85431368439458,3.76540585933253,-0.00826739116106182,-800,-400,588,5,-1388,1576
"deposition",35,200,"random",30,"plateau",4,1435,1435,13.056204789551,3.63011184183415,0.00685951272491366,-800,-400,588,5,-1388,1576
"deposition",36,200,"random",30,"plateau",4,1436,1436,5.48533555865288,2.39016334258486,-0.022988329064101,-800,-400,588,5,-1388,1576
"deposition",37,200,"random",30,"plateau",4,1437,1437,10.357264302671,3.39491759450175,0.00990390235092491,-800,-400,588,5,-1388,1576
"deposition",38,200,"random",30,"plateau",4,1438,1438,9.51366791152395,3.06858191243373,0.0228041973290965,-800,-400,588,5,-1388,1576
"deposition",39,200,"random",30,"plateau",4,1439,1439,7.79009476234205,0.692717205150984,0.00790166489314288,-800,-400,588,5,-1388,1576
